"Contig_number","Phacts_result","Probability","Standard_deviation","Sample_id"
"NODE_2176_length_5616_cov_4.481568||full","Lytic","0.502197802197802",0.0106949110969719,"L1EGH020937"
"NODE_2191_length_5587_cov_7.077187||full","Temperate","0.504095904095904",0.0186103992362757,"L1EGH020937"
"NODE_2284_length_5404_cov_4.036829||full","Temperate","0.503496503496504",0.0148041027395346,"L1EGH020937"
"NODE_2310_length_5359_cov_4.296380||full","Lytic","0.50949050949051",0.0220957703112076,"L1EGH020937"
"NODE_2315_length_5352_cov_95.990183||full","Lytic","0.504195804195804",0.0144565489448003,"L1EGH020937"
"NODE_2333_length_5327_cov_7.049886||full","Temperate","0.504895104895105",0.0191547858628405,"L1EGH020937"
"NODE_2339_length_5316_cov_17.281505||full","Lytic","0.511788211788212",0.0173034932551626,"L1EGH020937"
"NODE_2365_length_5272_cov_7.037186||full","Lytic","0.5003996003996",0.0247238114986969,"L1EGH020937"
"NODE_2367_length_5269_cov_24.535673||full","Lytic","0.503596403596404",0.0217426778290441,"L1EGH020937"
"NODE_2415_length_5181_cov_21.737027||full","Temperate","0.501198801198801",0.0298233172210874,"L1EGH020937"
"NODE_2436_length_5157_cov_12.115837||full","Temperate","0.501798201798202",0.0223430319928084,"L1EGH020937"
"NODE_2447_length_5143_cov_8.168829||full","Lytic","0.5002997002997",0.018890366625652,"L1EGH020937"
"NODE_2471_length_5117_cov_4.076847||full","Temperate","0.504795204795205",0.015334258569906,"L1EGH020937"
"NODE_2495_length_5080_cov_5.453532||full","Lytic","0.504995004995005",0.0206397087877889,"L1EGH020937"
"NODE_2511_length_5054_cov_7.553111||full","Temperate","0.501798201798202",0.0165367107048327,"L1EGH020937"
"NODE_2513_length_5051_cov_6.997998||full","Lytic","0.503596403596404",0.0154729098333713,"L1EGH020937"
"NODE_2515_length_5044_cov_4.370214||full","Lytic","0.502597402597402",0.0239195555472861,"L1EGH020937"
"NODE_2562_length_4971_cov_5.255492||full","Lytic","0.501798201798202",0.0165548060312687,"L1EGH020937"
"NODE_2586_length_4931_cov_6.636382||full","Lytic","0.502797202797203",0.0272383077165244,"L1EGH020937"
"NODE_2593_length_4921_cov_138.913481||full","Temperate","0.511988011988012",0.0134642951625515,"L1EGH020937"
"NODE_2595_length_4920_cov_4.819322||full","Lytic","0.503796203796204",0.0146008020319648,"L1EGH020937"
"NODE_2602_length_4912_cov_8.610253||full","Lytic","0.513986013986014",0.0237722358327488,"L1EGH020937"
"NODE_2612_length_4902_cov_4.659377||full","Lytic","0.503096903096903",0.0228603212756963,"L1EGH020937"
"NODE_2618_length_4895_cov_6.179959||full","Lytic","0.500699300699301",0.0273324920687723,"L1EGH020937"
"NODE_2667_length_4829_cov_2.773565||full","Temperate","0.512887112887113",0.0240309062169601,"L1EGH020937"
"NODE_2712_length_4770_cov_4.193213||full","Temperate","0.503996003996004",0.020663871414639,"L1EGH020937"
"NODE_2744_length_4733_cov_3.037623||full","Temperate","0.501898101898102",0.0118557472121053,"L1EGH020937"
"NODE_2770_length_4694_cov_18.382626||full","Temperate","0.501798201798202",0.0272968682607967,"L1EGH020937"
"NODE_2787_length_4665_cov_5.757050||full","Temperate","0.5001998001998",0.0187591534036406,"L1EGH020937"
"NODE_2799_length_4647_cov_4.596037||full","Temperate","0.51018981018981",0.0210836551492047,"L1EGH020937"
"NODE_2827_length_4612_cov_4.179724||full","Lytic","0.513786213786214",0.0193458290991064,"L1EGH020937"
"NODE_2839_length_4597_cov_17.030383||full","Lytic","0.503696303696304",0.010408804217887,"L1EGH020937"
"NODE_2859_length_4575_cov_7.434292||full","Lytic","0.502697302697303",0.0187578233351186,"L1EGH020937"
"NODE_2864_length_4570_cov_21.622591||full","Lytic","0.502597402597403",0.0228570467991527,"L1EGH020937"
"NODE_2905_length_4515_cov_9.421749||full","Lytic","0.504595404595405",0.0205145773386961,"L1EGH020937"
"NODE_2932_length_4480_cov_7.490621||full","Lytic","0.510989010989011",0.0208561646955709,"L1EGH020937"
"NODE_2969_length_4449_cov_7.790396||full","Temperate","0.504795204795205",0.0252494414567521,"L1EGH020937"
"NODE_2972_length_4446_cov_8.719198||full","Temperate","0.508491508491508",0.0218687684995199,"L1EGH020937"
"NODE_2995_length_4422_cov_16.468972||full","Lytic","0.507792207792208",0.0145734353389934,"L1EGH020937"
"NODE_3007_length_4407_cov_3.412684||full","Lytic","0.5000999000999",0.016639890360565,"L1EGH020937"
"NODE_3019_length_4397_cov_5.464072||full","Temperate","0.501998001998002",0.0164592804601403,"L1EGH020937"
"NODE_3055_length_4363_cov_5.030176||full","Lytic","0.507192807192807",0.0129873972124827,"L1EGH020937"
"NODE_3064_length_4354_cov_6.286811||full","Temperate","0.5003996003996",0.0167609028201182,"L1EGH020937"
"NODE_3070_length_4349_cov_11.398696||full","Lytic","0.508291708291708",0.0172326948412384,"L1EGH020937"
"NODE_3079_length_4338_cov_41.823488||full","Lytic","0.51018981018981",0.0159468223609606,"L1EGH020937"
"NODE_3138_length_4281_cov_10.110270||full","Temperate","0.507192807192807",0.0223385648158618,"L1EGH020937"
"NODE_3147_length_4266_cov_4.907860||full","Lytic","0.507592407592408",0.0166473857395276,"L1EGH020937"
"NODE_3187_length_4216_cov_6.242490||full","Lytic","0.501198801198801",0.0122925844973755,"L1EGH020937"
"NODE_3273_length_4116_cov_24.382172||full","Temperate","0.504495504495505",0.0130406944032613,"L1EGH020937"
"NODE_3282_length_4109_cov_50.984706||full","Lytic","0.508991008991009",0.0243487921625851,"L1EGH020937"
"NODE_3308_length_4092_cov_7.229378||full","Temperate","0.500699300699301",0.0205065487685438,"L1EGH020937"
"NODE_3317_length_4083_cov_11.130338||full","Temperate","0.5001998001998",0.0210410101719897,"L1EGH020937"
"NODE_3366_length_4035_cov_6.506030||full","Lytic","0.507392607392607",0.0276254033638436,"L1EGH020937"
"NODE_3415_length_3990_cov_3.710546||full","Lytic","0.500599400599401",0.0247238114986969,"L1EGH020937"
"NODE_3427_length_3981_cov_4.402191||full","Lytic","0.513586413586414",0.0221879448777778,"L1EGH020937"
"NODE_3473_length_3943_cov_14.923868||full","Temperate","0.501898101898102",0.0198457023645778,"L1EGH020937"
"NODE_3486_length_3934_cov_17.044857||full","Temperate","0.500699300699301",0.0196820944751644,"L1EGH020937"
"NODE_3488_length_3933_cov_5.716864||full","Lytic","0.504695304695305",0.0256406796643195,"L1EGH020937"
"NODE_3498_length_3925_cov_4.781137||full","Temperate","0.501998001998002",0.0198157583447661,"L1EGH020937"
"NODE_3511_length_3918_cov_5.995858||full","Temperate","0.501598401598402",0.0124250184487594,"L1EGH020937"
"NODE_3532_length_3892_cov_5.123273||full","Temperate","0.506493506493507",0.020183776231648,"L1EGH020937"
"NODE_3702_length_3736_cov_2.812279||full","Temperate","0.503196803196803",0.0162996434797357,"L1EGH020937"
"NODE_3721_length_3715_cov_5.348634||full","Lytic","0.504895104895105",0.0180330057455286,"L1EGH020937"
"NODE_3738_length_3701_cov_8.236698||full","Temperate","0.506293706293706",0.0219725722059884,"L1EGH020937"
"NODE_3797_length_3660_cov_11.310125||full","Lytic","0.504495504495505",0.0210834184709364,"L1EGH020937"
"NODE_3821_length_3648_cov_3.962984||full","Lytic","0.502497502497502",0.0204295093658484,"L1EGH020937"
"NODE_3862_length_3611_cov_9.803712||full","Temperate","0.501998001998002",0.0244020181043777,"L1EGH020937"
"NODE_3954_length_3546_cov_5.276712||full","Lytic","0.504595404595405",0.0198771075885909,"L1EGH020937"
"NODE_4056_length_3479_cov_7.721086||full","Temperate","0.500999000999001",0.0197147728060494,"L1EGH020937"
"NODE_4069_length_3471_cov_2.345141||full","Lytic","0.508091908091908",0.0171362890248884,"L1EGH020937"
"NODE_4096_length_3439_cov_11.614362||full","Temperate","0.504695304695305",0.0167689392674184,"L1EGH020937"
"NODE_4141_length_3399_cov_8.967404||full","Temperate","0.500899100899101",0.0246378842900538,"L1EGH020937"
"NODE_4166_length_3378_cov_6.300632||full","Lytic","0.513086913086913",0.0189610284341551,"L1EGH020937"
"NODE_4225_length_3341_cov_3.228850||full","Temperate","0.504195804195804",0.0164094847070866,"L1EGH020937"
"NODE_4233_length_3337_cov_13.014930||full","Lytic","0.506393606393606",0.0123928479799927,"L1EGH020937"
"NODE_4242_length_3330_cov_3.664733||full","Lytic","0.503296703296703",0.0170580700407524,"L1EGH020937"
"NODE_4255_length_3323_cov_4.705324||full","Lytic","0.503696303696304",0.0183761882262957,"L1EGH020937"
"NODE_4310_length_3283_cov_3.123296||full","Temperate","0.5003996003996",0.0184825984510444,"L1EGH020937"
"NODE_4335_length_3269_cov_4.696951||full","Temperate","0.5002997002997",0.0169111720035955,"L1EGH020937"
"NODE_4404_length_3221_cov_5.605496||full","Lytic","0.504095904095904",0.019444368207955,"L1EGH020937"
"NODE_4406_length_3219_cov_14.608091||full","Lytic","0.505294705294705",0.0165472687167378,"L1EGH020937"
"NODE_4415_length_3213_cov_5.356555||full","Lytic","0.505894105894106",0.0158787744146298,"L1EGH020937"
"NODE_4450_length_3188_cov_6.977657||full","Temperate","0.501998001998002",0.0165499825454159,"L1EGH020937"
"NODE_4471_length_3174_cov_21.854441||full","Lytic","0.516783216783217",0.0135882498612177,"L1EGH020937"
"NODE_4484_length_3168_cov_6.803405||full","Lytic","0.501498501498502",0.0232017847599079,"L1EGH020937"
"NODE_4520_length_3145_cov_7.877994||full","Temperate","0.500999000999001",0.0201751213607412,"L1EGH020937"
"NODE_4530_length_3140_cov_3.382496||full","Lytic","0.5000999000999",0.0222631580854092,"L1EGH020937"
"NODE_4558_length_3125_cov_3.709121||full","Temperate","0.505094905094905",0.0182694313536002,"L1EGH020937"
"NODE_4613_length_3091_cov_12.784914||full","Lytic","0.506093906093906",0.0104413527516115,"L1EGH020937"
"NODE_4618_length_3089_cov_6.715227||full","Lytic","0.505594405594406",0.0165330892629238,"L1EGH020937"
"NODE_4696_length_3040_cov_11.403015||full","Temperate","0.503196803196803",0.02226696810177,"L1EGH020937"
"NODE_4709_length_3036_cov_3.339148||full","Lytic","0.505094905094905",0.0155228168627813,"L1EGH020937"
"NODE_4712_length_3034_cov_4.183283||full","Temperate","0.510889110889111",0.0238642081293365,"L1EGH020937"
"NODE_4783_length_2994_cov_2.753998||full","Temperate","0.513086913086913",0.0238600257552478,"L1EGH020937"
"NODE_4825_length_2969_cov_3.167811||full","Lytic","0.504195804195804",0.0185289775933719,"L1EGH020937"
"NODE_4855_length_2954_cov_4.454640||full","Lytic","0.514285714285714",0.0202469679369285,"L1EGH020937"
"NODE_4856_length_2953_cov_8.580745||full","Temperate","0.501098901098901",0.0176413506930223,"L1EGH020937"
"NODE_4890_length_2935_cov_12.469097||full","Lytic","0.503396603396603",0.018920192774838,"L1EGH020937"
"NODE_4897_length_2933_cov_6.177901||full","Lytic","0.502897102897103",0.0189346929281896,"L1EGH020937"
"NODE_4921_length_2923_cov_10.608787||full","Lytic","0.510589410589411",0.0169150075059005,"L1EGH020937"
"NODE_4927_length_2921_cov_5.036288||full","Temperate","0.507392607392607",0.0227300719532919,"L1EGH020937"
"NODE_4929_length_2920_cov_8.928098||full","Lytic","0.512387612387612",0.0184555802538567,"L1EGH020937"
"NODE_4953_length_2908_cov_5.521907||full","Temperate","0.514985014985015",0.0161779567839177,"L1EGH020937"
"NODE_4957_length_2906_cov_10.220624||full","Temperate","0.503096903096903",0.0133970466447474,"L1EGH020937"
"NODE_4981_length_2896_cov_4.477649||full","Lytic","0.500899100899101",0.0209132693037035,"L1EGH020937"
"NODE_4996_length_2887_cov_9.027189||full","Temperate","0.509490509490509",0.0164880567718504,"L1EGH020937"
"NODE_5000_length_2884_cov_9.439024||full","Lytic","0.502097902097902",0.0163494685678152,"L1EGH020937"
"NODE_5006_length_2881_cov_13.551309||full","Lytic","0.501798201798202",0.0202334082396221,"L1EGH020937"
"NODE_5105_length_2833_cov_3.583873||full","Lytic","0.511188811188811",0.0136468801960189,"L1EGH020937"
"NODE_5114_length_2828_cov_8.657411||full","Temperate","0.503396603396604",0.0175235710356302,"L1EGH020937"
"NODE_5115_length_2828_cov_4.254237||full","Lytic","0.516583416583417",0.0185418999051812,"L1EGH020937"
"NODE_5145_length_2812_cov_4.791440||full","Temperate","0.504795204795205",0.0205126313072133,"L1EGH020937"
"NODE_5160_length_2805_cov_6.855273||full","Temperate","0.503796203796204",0.0179434039842269,"L1EGH020937"
"NODE_5222_length_2776_cov_3.590959||full","Temperate","0.5002997002997",0.0258693039914318,"L1EGH020937"
"NODE_5235_length_2770_cov_7.653039||full","Lytic","0.505194805194805",0.0229728962979725,"L1EGH020937"
"NODE_5328_length_2730_cov_3.440000||full","Lytic","0.502997002997003",0.0204502605234235,"L1EGH020937"
"NODE_5333_length_2728_cov_3.765058||full","Temperate","0.519280719280719",0.0218084457900177,"L1EGH020937"
"NODE_5426_length_2690_cov_4.793169||full","Lytic","0.508791208791209",0.0239512442710943,"L1EGH020937"
"NODE_5462_length_2673_cov_8.217723||full","Lytic","0.511288711288711",0.0237703465733714,"L1EGH020937"
"NODE_5468_length_2670_cov_4.317017||full","Lytic","0.505194805194805",0.0179767447035434,"L1EGH020937"
"NODE_5532_length_2638_cov_3.747580||full","Temperate","0.513886113886114",0.0227465310157138,"L1EGH020937"
"NODE_5533_length_2638_cov_2.493612||full","Lytic","0.515884115884116",0.0132094982426099,"L1EGH020937"
"NODE_5549_length_2628_cov_4.678585||full","Lytic","0.508091908091908",0.0209228113351822,"L1EGH020937"
"NODE_5553_length_2626_cov_3.061844||full","Lytic","0.505294705294705",0.0157183212109626,"L1EGH020937"
"NODE_5564_length_2622_cov_3.813401||full","Temperate","0.505994005994006",0.020489264512654,"L1EGH020937"
"NODE_5595_length_2608_cov_222.887192||full","Lytic","0.505494505494505",0.0152294417583692,"L1EGH020937"
"NODE_5632_length_2597_cov_6.175059||full","Temperate","0.507092907092907",0.0190240849049633,"L1EGH020937"
"NODE_5653_length_2587_cov_6.922196||full","Temperate","0.506293706293706",0.0200189431058626,"L1EGH020937"
"NODE_5670_length_2581_cov_12.324228||full","Temperate","0.510889110889111",0.0211032901922252,"L1EGH020937"
"NODE_5701_length_2571_cov_5.104531||full","Lytic","0.5000999000999",0.0216218529143221,"L1EGH020937"
"NODE_5717_length_2564_cov_4.025508||full","Temperate","0.508691308691309",0.00959040959040959,"L1EGH020937"
"NODE_5748_length_2553_cov_4.324660||full","Temperate","0.501698301698302",0.0155523633609741,"L1EGH020937"
"NODE_5759_length_2547_cov_5.522071||full","Lytic","0.500899100899101",0.0178829550141983,"L1EGH020937"
"NODE_5804_length_2533_cov_4.663035||full","Lytic","0.503596403596404",0.0183198915806431,"L1EGH020937"
"NODE_5808_length_2531_cov_3.413570||full","Lytic","0.503296703296703",0.0211203082149478,"L1EGH020937"
"NODE_5822_length_2525_cov_26.002429||full","Temperate","0.500999000999001",0.022803715948687,"L1EGH020937"
"NODE_5836_length_2520_cov_10.309533||full","Temperate","0.503096903096903",0.0255095643536909,"L1EGH020937"
"NODE_5844_length_2517_cov_4.855808||full","Temperate","0.514185814185814",0.0239928761953552,"L1EGH020937"
"NODE_5881_length_2498_cov_3.228408||full","Lytic","0.504195804195804",0.00777746498467609,"L1EGH020937"
"NODE_5925_length_2484_cov_3.978592||full","Temperate","0.503096903096903",0.015132144838171,"L1EGH020937"
"NODE_5994_length_2464_cov_3.124948||full","Temperate","0.501498501498501",0.0172916655531819,"L1EGH020937"
"NODE_5995_length_2463_cov_10.199336||full","Temperate","0.515484515484516",0.0198848884084668,"L1EGH020937"
"NODE_6019_length_2454_cov_3.684035||full","Temperate","0.5003996003996",0.0158614808660131,"L1EGH020937"
"NODE_6088_length_2433_cov_3.941968||full","Temperate","0.504695304695305",0.0283997553026676,"L1EGH020937"
"NODE_6101_length_2428_cov_9.424357||full","Lytic","0.504195804195804",0.0152166578164562,"L1EGH020937"
"NODE_6168_length_2406_cov_3.513824||full","Lytic","0.505994005994006",0.0159668364220805,"L1EGH020937"
"NODE_6204_length_2392_cov_2.517758||full","Lytic","0.5",0.0137285420127391,"L1EGH020937"
"NODE_6284_length_2364_cov_4.406670||full","Temperate","0.505794205794206",0.0152166578164562,"L1EGH020937"
"NODE_6296_length_2360_cov_11.781345||full","Temperate","0.508191808191808",0.0210220290804901,"L1EGH020937"
"NODE_6356_length_2342_cov_2.593354||full","Lytic","0.502297702297702",0.0264793690422047,"L1EGH020937"
"NODE_6374_length_2336_cov_2.791320||full","Temperate","0.5000999000999",0.0199860130871827,"L1EGH020937"
"NODE_6431_length_2316_cov_3.505529||full","Temperate","0.501698301698302",0.023333891970704,"L1EGH020937"
"NODE_6456_length_2307_cov_4.653641||full","Lytic","0.513986013986014",0.0182969971582737,"L1EGH020937"
"NODE_6486_length_2297_cov_3.588314||full","Lytic","0.5002997002997",0.013497978624619,"L1EGH020937"
"NODE_6524_length_2285_cov_17.363677||full","Temperate","0.504595404595405",0.0183089930451709,"L1EGH020937"
"NODE_6546_length_2280_cov_13.478202||full","Temperate","0.503996003996004",0.0242419896913917,"L1EGH020937"
"NODE_6562_length_2274_cov_20.347904||full","Temperate","0.501198801198801",0.0161952205103874,"L1EGH020937"
"NODE_6605_length_2261_cov_3.554850||full","Temperate","0.514085914085914",0.0191234991007417,"L1EGH020937"
"NODE_6611_length_2259_cov_4.172868||full","Lytic","0.5000999000999",0.0244671640596869,"L1EGH020937"
"NODE_6616_length_2256_cov_21.236256||full","Temperate","0.508291708291708",0.0219407548902258,"L1EGH020937"
"NODE_6638_length_2249_cov_3.033728||full","Lytic","0.503096903096903",0.0194751395014705,"L1EGH020937"
"NODE_6640_length_2249_cov_2.493619||full","Temperate","0.5002997002997",0.0219271047645458,"L1EGH020937"
"NODE_6657_length_2245_cov_4.058447||full","Lytic","0.503096903096903",0.0203619833184372,"L1EGH020937"
"NODE_6683_length_2237_cov_3.548121||full","Temperate","0.502097902097902",0.0184974416379766,"L1EGH020937"
"NODE_6710_length_2228_cov_3.717441||full","Lytic","0.501098901098901",0.0203178236843296,"L1EGH020937"
"NODE_6752_length_2212_cov_32.340751||full","Temperate","0.505894105894106",0.0180827459643461,"L1EGH020937"
"NODE_6789_length_2203_cov_6.082402||full","Temperate","0.504395604395604",0.0147869021906123,"L1EGH020937"
"NODE_6813_length_2197_cov_3.616246||full","Temperate","0.515284715284715",0.0248540526757157,"L1EGH020937"
"NODE_6841_length_2188_cov_8.690577||full","Lytic","0.505994005994006",0.0203867198854126,"L1EGH020937"
"NODE_6935_length_2161_cov_4.346154||full","Lytic","0.505794205794206",0.0189917946173121,"L1EGH020937"
"NODE_6941_length_2159_cov_6.056084||full","Temperate","0.500799200799201",0.0229815831812302,"L1EGH020937"
"NODE_7054_length_2131_cov_2.497592||full","Temperate","0.507292707292707",0.0124438798154006,"L1EGH020937"
"NODE_7061_length_2127_cov_5.149614||full","Temperate","0.506093906093906",0.019201620422352,"L1EGH020937"
"NODE_7081_length_2120_cov_9.736562||full","Temperate","0.502497502497502",0.0210170437034282,"L1EGH020937"
"NODE_7091_length_2117_cov_3.017944||full","Lytic","0.505894105894106",0.0217965443641468,"L1EGH020937"
"NODE_7094_length_2115_cov_9.225243||full","Temperate","0.501198801198801",0.0185934993437516,"L1EGH020937"
"NODE_7121_length_2108_cov_5.071603||full","Temperate","0.507092907092907",0.0137862137862138,"L1EGH020937"
"NODE_7127_length_2107_cov_6.244639||full","Lytic","0.515984015984016",0.0199062073123884,"L1EGH020937"
"NODE_7134_length_2107_cov_3.205653||full","Temperate","0.508191808191808",0.01896023890121,"L1EGH020937"
"NODE_7144_length_2105_cov_9.627317||full","Temperate","0.502997002997003",0.0144510251163731,"L1EGH020937"
"NODE_7165_length_2098_cov_3.269212||full","Temperate","0.508591408591409",0.0136351742975941,"L1EGH020937"
"NODE_7173_length_2095_cov_2.595098||full","Temperate","0.502897102897103",0.0195722627712423,"L1EGH020937"
"NODE_7217_length_2082_cov_2.774050||full","Lytic","0.502397602397602",0.0229615984365087,"L1EGH020937"
"NODE_7232_length_2080_cov_2.559012||full","Lytic","0.503696303696304",0.0191735334147986,"L1EGH020937"
"NODE_7281_length_2066_cov_24.707608||full","Lytic","0.50959040959041",0.0219846053167952,"L1EGH020937"
"NODE_7290_length_2065_cov_4.050249||full","Temperate","0.5003996003996",0.0223135320977413,"L1EGH020937"
"NODE_7294_length_2064_cov_4.232952||full","Lytic","0.505194805194805",0.0188811188811189,"L1EGH020937"
"NODE_7299_length_2061_cov_11.594217||full","Lytic","0.508691308691309",0.0187258733488272,"L1EGH020937"
"NODE_7313_length_2056_cov_6.791604||full","Lytic","0.507092907092907",0.0196739798203255,"L1EGH020937"
"NODE_7314_length_2056_cov_3.557221||full","Temperate","0.503096903096903",0.0213524632933749,"L1EGH020937"
"NODE_7315_length_2055_cov_6.703000||full","Lytic","0.508391608391608",0.0184987904280294,"L1EGH020937"
"NODE_7335_length_2051_cov_6.393788||full","Lytic","0.501698301698302",0.0176503998604258,"L1EGH020937"
"NODE_7396_length_2035_cov_7.954040||full","Lytic","0.502097902097902",0.0162515080181121,"L1EGH020937"
"NODE_7403_length_2034_cov_2.097524||full","Lytic","0.5004995004995",0.0366103540495678,"L1EGH020937"
"NODE_7414_length_2031_cov_2.752530||full","Lytic","0.506093906093906",0.0173274124241949,"L1EGH020937"
"NODE_7450_length_2025_cov_3.543147||full","Temperate","0.506593406593407",0.0163692951710628,"L1EGH020937"
"NODE_7494_length_2015_cov_4.240816||full","Lytic","0.503296703296703",0.0182617819816421,"L1EGH020937"
"NODE_7510_length_2012_cov_3.090445||full","Temperate","0.50979020979021",0.0205563724557246,"L1EGH020937"
"NODE_7605_length_1990_cov_3.910078||full","Temperate","0.504195804195804",0.0200699773098421,"L1EGH020937"
"NODE_7630_length_1985_cov_15.247668||full","Lytic","0.506793206793207",0.023244973694695,"L1EGH020937"
"NODE_7642_length_1983_cov_3.655083||full","Temperate","0.501098901098901",0.0155677566640108,"L1EGH020937"
"NODE_7696_length_1971_cov_13.198852||full","Lytic","0.507392607392607",0.0189938964677037,"L1EGH020937"
"NODE_7716_length_1967_cov_11.520921||full","Lytic","0.501698301698302",0.0196262384663513,"L1EGH020937"
"NODE_7729_length_1966_cov_2.453689||full","Temperate","0.500499500499501",0.0205609841473533,"L1EGH020937"
"NODE_7752_length_1961_cov_12.998951||full","Temperate","0.503396603396604",0.0208571217076714,"L1EGH020937"
"NODE_7769_length_1959_cov_3.668067||full","Lytic","0.502997002997003",0.0169491935619379,"L1EGH020937"
"NODE_7836_length_1943_cov_4.371292||full","Lytic","0.5003996003996",0.02346887030654,"L1EGH020937"
"NODE_7864_length_1935_cov_18.127128||full","Temperate","0.503796203796204",0.0240053516933879,"L1EGH020937"
"NODE_7865_length_1935_cov_3.421277||full","Lytic","0.511188811188811",0.0262836004737672,"L1EGH020937"
"NODE_7903_length_1926_cov_16.685195||full","Lytic","0.504995004995005",0.0261473125275471,"L1EGH020937"
"NODE_7949_length_1917_cov_3.569817||full","Lytic","0.504795204795205",0.0159718360187186,"L1EGH020937"
"NODE_8019_length_1901_cov_5.696100||full","Temperate","0.511988011988012",0.0255175832465274,"L1EGH020937"
"NODE_8087_length_1885_cov_10.234426||full","Lytic","0.503396603396603",0.0163509945446685,"L1EGH020937"
"NODE_8107_length_1881_cov_84.241512||full","Lytic","0.512887112887113",0.0243280845269578,"L1EGH020937"
"NODE_8116_length_1878_cov_5.550741||full","Lytic","0.502897102897103",0.0242746964751609,"L1EGH020937"
"NODE_8133_length_1874_cov_18.576690||full","Temperate","0.503796203796204",0.0159968105635355,"L1EGH020937"
"NODE_8146_length_1873_cov_4.993949||full","Lytic","0.504595404595405",0.0130288268693113,"L1EGH020937"
"NODE_8165_length_1869_cov_7.734840||full","Temperate","0.502097902097902",0.0294635864423356,"L1EGH020937"
"NODE_8168_length_1868_cov_28.432432||full","Lytic","0.503396603396604",0.0198720860880084,"L1EGH020937"
"NODE_8172_length_1867_cov_6.957506||full","Temperate","0.511888111888112",0.0208367757434305,"L1EGH020937"
"NODE_8176_length_1867_cov_3.934879||full","Temperate","0.503496503496504",0.0209266269295124,"L1EGH020937"
"NODE_8187_length_1864_cov_4.844113||full","Temperate","0.508291708291708",0.0168993649980344,"L1EGH020937"
"NODE_8245_length_1854_cov_7.112840||full","Temperate","0.5",0.0131871915908532,"L1EGH020937"
"NODE_8254_length_1853_cov_4.439933||full","Lytic","0.509390609390609",0.0136205277771226,"L1EGH020937"
"NODE_8293_length_1845_cov_2.359777||full","Lytic","0.50959040959041",0.011991757656589,"L1EGH020937"
"NODE_8348_length_1834_cov_3.020236||full","Lytic","0.515984015984016",0.0191706703920035,"L1EGH020937"
"NODE_8351_length_1833_cov_10.226097||full","Lytic","0.505394605394605",0.0137735394692355,"L1EGH020937"
"NODE_8363_length_1831_cov_4.465653||full","Lytic","0.501098901098901",0.0200558003457816,"L1EGH020937"
"NODE_8401_length_1823_cov_6.376131||full","Temperate","0.506993006993007",0.0177712703002847,"L1EGH020937"
"NODE_8402_length_1823_cov_6.134615||full","Temperate","0.501598401598402",0.0224606441236792,"L1EGH020937"
"NODE_8425_length_1820_cov_2.854958||full","Lytic","0.505694305694306",0.0192669975448698,"L1EGH020937"
"NODE_8459_length_1814_cov_2.361001||full","Temperate","0.506093906093906",0.0204256009079275,"L1EGH020937"
"NODE_8471_length_1811_cov_2.965262||full","Temperate","0.504495504495505",0.0205123880402967,"L1EGH020937"
"NODE_8488_length_1806_cov_13.724729||full","Lytic","0.500599400599401",0.0181061869027601,"L1EGH020937"
"NODE_8533_length_1797_cov_5.219862||full","Lytic","0.504295704295704",0.015610009977722,"L1EGH020937"
"NODE_8544_length_1794_cov_4.061530||full","Lytic","0.506293706293706",0.0190743799957844,"L1EGH020937"
"NODE_8659_length_1774_cov_13.018615||full","Temperate","0.503696303696304",0.0154428881989527,"L1EGH020937"
"NODE_8676_length_1769_cov_8.131855||full","Lytic","0.504195804195804",0.0177869876528754,"L1EGH020937"
"NODE_8761_length_1754_cov_4.078870||full","Temperate","0.507292707292707",0.0175937662039971,"L1EGH020937"
"NODE_8922_length_1725_cov_2.759880||full","Temperate","0.511488511488511",0.0264951940432583,"L1EGH020937"
"NODE_8957_length_1720_cov_5.288288||full","Temperate","0.501498501498501",0.0227807277742086,"L1EGH020937"
"NODE_8963_length_1719_cov_64.101562||full","Lytic","0.511188811188811",0.0216488380047038,"L1EGH020937"
"NODE_9008_length_1712_cov_2.473748||full","Lytic","0.505494505494505",0.0186146888293341,"L1EGH020937"
"NODE_9035_length_1705_cov_15.802424||full","Lytic","0.501198801198801",0.0177645300350654,"L1EGH020937"
"NODE_9118_length_1691_cov_4.562347||full","Temperate","0.502797202797203",0.0210694497472758,"L1EGH020937"
"NODE_9166_length_1681_cov_3.132841||full","Temperate","0.504595404595405",0.0168499813748699,"L1EGH020937"
"NODE_9329_length_1657_cov_13.021848||full","Lytic","0.507692307692308",0.0136304159047437,"L1EGH020937"
"NODE_9362_length_1653_cov_2.268461||full","Lytic","0.511488511488511",0.0237207522888212,"L1EGH020937"
"NODE_9376_length_1651_cov_3.753759||full","Temperate","0.513886113886114",0.0248877596308012,"L1EGH020937"
"NODE_9384_length_1650_cov_2.203762||full","Lytic","0.505094905094905",0.0147039916027765,"L1EGH020937"
"NODE_9386_length_1649_cov_25.321205||full","Lytic","0.502997002997003",0.0197602801646878,"L1EGH020937"
"NODE_9440_length_1642_cov_4.023314||full","Lytic","0.504795204795205",0.0238761238761239,"L1EGH020937"
"NODE_9493_length_1633_cov_4.457541||full","Temperate","0.507192807192807",0.0196071602760595,"L1EGH020937"
"NODE_9544_length_1625_cov_6.739490||full","Temperate","0.508291708291708",0.0153651420017825,"L1EGH020937"
