"KEGG.Entry","Metabolism","Pathway","Total.AMGs","Present.AMG.KOs","VIBRANT_AMG_pathways_ERR3015715.tsv"
"map00362","Xenobiotics biodegradation and metabolism","Benzoate degradation","1","K04108","VIBRANT_AMG_pathways_ERR3857927.tsv"
"map00627","Xenobiotics biodegradation and metabolism","Aminobenzoate degradation","1","K04108","VIBRANT_AMG_pathways_ERR3857927.tsv"
"map00643","Xenobiotics biodegradation and metabolism","Styrene degradation","1","K01039","VIBRANT_AMG_pathways_ERR3857927.tsv"
"map00983","Xenobiotics biodegradation and metabolism","Drug metabolism - other enzymes","1","K01951","VIBRANT_AMG_pathways_ERR3857927.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","8","K00566,K04487,K21029","VIBRANT_AMG_pathways_ERR3857927.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","5","K00850,K00873,K01596,K01803,K03737","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00020","Carbohydrate metabolism","Citrate cycle (TCA cycle)","2","K01596,K03737","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00030","Carbohydrate metabolism","Pentose phosphate pathway","3","K00615,K00850,K00852","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00040","Carbohydrate metabolism","Pentose and glucuronate interconversions","1","K22933","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00051","Carbohydrate metabolism","Fructose and mannose metabolism","3","K00850,K01803,K02377","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00052","Carbohydrate metabolism","Galactose metabolism","3","K00850,K01784","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","3","K00703,K00705,K05349","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","5","K00075,K01784,K02377,K08678","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","6","K00873,K01596,K01759,K03737,K22212","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00630","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism","5","K00018,K01091,K01847,K07130","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00640","Carbohydrate metabolism","Propanoate metabolism","3","K01734,K01847,K19697","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00650","Carbohydrate metabolism","Butanoate metabolism","2","K01652,K03737","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00660","Carbohydrate metabolism","C5-Branched dibasic acid metabolism","1","K01652","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00562","Carbohydrate metabolism","Inositol phosphate metabolism","1","K01803","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00190","Energy metabolism","Oxidative phosphorylation","1","K02121","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00710","Energy metabolism","Carbon fixation in photosynthetic organisms","2","K00615,K01803","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00720","Energy metabolism","Carbon fixation pathways in prokaryotes","3","K01491,K01847,K03737","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00680","Energy metabolism","Methane metabolism","6","K00018,K00058,K00850","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00910","Energy metabolism","Nitrogen metabolism","1","K05601","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00920","Energy metabolism","Sulfur metabolism","5","K00390,K00640","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00061","Lipid metabolism","Fatty acid biosynthesis","2","K00059","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00120","Lipid metabolism","Primary bile acid biosynthesis","1","K01442","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00121","Lipid metabolism","Secondary bile acid biosynthesis","1","K01442","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00561","Lipid metabolism","Glycerolipid metabolism","4","K19002,K19005","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","2","K00873,K01951","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00250","Amino acid metabolism","Alanine, aspartate and glutamate metabolism","1","K01424","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00260","Amino acid metabolism","Glycine, serine and threonine metabolism","5","K00018,K00058","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","36","K00058,K00558,K00640,K00789,K00797,K12960,K17398","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00280","Amino acid metabolism","Valine, leucine and isoleucine degradation","2","K00020,K01847","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00290","Amino acid metabolism","Valine, leucine and isoleucine biosynthesis","1","K01652","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00330","Amino acid metabolism","Arginine and proline metabolism","2","K00657,K00797","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00350","Amino acid metabolism","Tyrosine metabolism","1","K02510","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00380","Amino acid metabolism","Tryptophan metabolism","1","K07130","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00400","Amino acid metabolism","Phenylalanine, tyrosine and tryptophan biosynthesis","2","K13829,K14170","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00410","Metabolism of other amino acids","beta-Alanine metabolism","1","K00797","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00460","Metabolism of other amino acids","Cyanoamino acid metabolism","2","K01424,K05349","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00473","Metabolism of other amino acids","D-Alanine metabolism","2","K01921","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00480","Metabolism of other amino acids","Glutathione metabolism","1","K00797","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00510","Glycan biosynthesis and metabolism","N-Glycan biosynthesis","1","K00721","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00601","Glycan biosynthesis and metabolism","Glycosphingolipid biosynthesis - lacto and neolacto series","1","K00709","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00540","Glycan biosynthesis and metabolism","Lipopolysaccharide biosynthesis","3","K02841,K03275","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00550","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis","3","K00075,K01921","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00730","Metabolism of cofactors and vitamins","Thiamine metabolism","6","K03707,K04487","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00740","Metabolism of cofactors and vitamins","Riboflavin metabolism","2","K21064","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00760","Metabolism of cofactors and vitamins","Nicotinate and nicotinamide metabolism","11","K00763,K00858,K01916,K03426,K03462,K08281","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00770","Metabolism of cofactors and vitamins","Pantothenate and CoA biosynthesis","2","K00859,K01652","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00780","Metabolism of cofactors and vitamins","Biotin metabolism","2","K00059","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00785","Metabolism of cofactors and vitamins","Lipoic acid metabolism","1","K03800","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00790","Metabolism of cofactors and vitamins","Folate biosynthesis","8","K00287,K01495,K01737,K06920,K10026,K17487","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00670","Metabolism of cofactors and vitamins","One carbon pool by folate","2","K00287,K01491","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","7","K00798,K09882,K09883,K22227","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00130","Metabolism of cofactors and vitamins","Ubiquinone and other terpenoid-quinone biosynthesis","1","K03183","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map01051","Metabolism of terpenoids and polyketides","Biosynthesis of ansamycins","1","K00615","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00523","Metabolism of terpenoids and polyketides","Polyketide sugar unit biosynthesis","4","K00973,K01790,K23144","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00940","Biosynthesis of other secondary metabolites","Phenylpropanoid biosynthesis","2","K00588,K05349","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00945","Biosynthesis of other secondary metabolites","Stilbenoid, diarylheptanoid and gingerol biosynthesis","1","K00588","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00941","Biosynthesis of other secondary metabolites","Flavonoid biosynthesis","1","K00588","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00521","Biosynthesis of other secondary metabolites","Streptomycin biosynthesis","4","K00973,K01790,K23144","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00525","Biosynthesis of other secondary metabolites","Acarbose and validamycin biosynthesis","3","K00973,K23144","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00333","Biosynthesis of other secondary metabolites","Prodigiosin biosynthesis","2","K00059","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00998","Biosynthesis of other secondary metabolites","Biosynthesis of secondary metabolites - other antibiotics","1","K02078","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00999","Biosynthesis of other secondary metabolites","Biosynthesis of secondary metabolites - unclassified","1","K00588","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map00983","Xenobiotics biodegradation and metabolism","Drug metabolism - other enzymes","1","K01951","VIBRANT_AMG_pathways_ERR3857929.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","7","K00566,K04487,K21029","VIBRANT_AMG_pathways_ERR3857929.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","6","K00873,K01803,K03737,K06859,K15634,K21071","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00020","Carbohydrate metabolism","Citrate cycle (TCA cycle)","1","K03737","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00030","Carbohydrate metabolism","Pentose phosphate pathway","4","K01619,K01783,K06859,K21071","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00040","Carbohydrate metabolism","Pentose and glucuronate interconversions","4","K00011,K00012,K01195,K01783","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00051","Carbohydrate metabolism","Fructose and mannose metabolism","5","K00011,K01803,K01840,K02377,K21071","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00052","Carbohydrate metabolism","Galactose metabolism","7","K00011,K00965,K01190,K01193,K01684,K01854,K21071","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00053","Carbohydrate metabolism","Ascorbate and aldarate metabolism","1","K00012","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","7","K01193,K01208,K01214,K05349,K05350,K06859","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","12","K00012,K00790,K00820,K00965,K01209,K01840,K01854,K02377,K06859,K08678,K18430","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","2","K00873,K03737","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00630","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism","3","K00600,K01091,K01601","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00640","Carbohydrate metabolism","Propanoate metabolism","1","K01734","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00650","Carbohydrate metabolism","Butanoate metabolism","2","K01652,K03737","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00660","Carbohydrate metabolism","C5-Branched dibasic acid metabolism","1","K01652","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00562","Carbohydrate metabolism","Inositol phosphate metabolism","2","K00010,K01803","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00190","Energy metabolism","Oxidative phosphorylation","1","K02121","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00710","Energy metabolism","Carbon fixation in photosynthetic organisms","3","K01601,K01783,K01803","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00720","Energy metabolism","Carbon fixation pathways in prokaryotes","3","K01491,K01938,K03737","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00680","Energy metabolism","Methane metabolism","4","K00600,K01079,K15634,K21071","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00910","Energy metabolism","Nitrogen metabolism","1","K00262","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00920","Energy metabolism","Sulfur metabolism","8","K00390,K00640,K06881","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00061","Lipid metabolism","Fatty acid biosynthesis","1","K00059","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00561","Lipid metabolism","Glycerolipid metabolism","3","K00011,K19005","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00600","Lipid metabolism","Sphingolipid metabolism","1","K01190","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","7","K00764,K00873,K01923,K01939,K01951","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00240","Nucleotide metabolism","Pyrimidine metabolism","1","K09020","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00250","Amino acid metabolism","Alanine, aspartate and glutamate metabolism","6","K00262,K00764,K00820,K01939","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00260","Amino acid metabolism","Glycine, serine and threonine metabolism","3","K00600,K01079,K15634","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","32","K00558,K00640,K00797,K17398","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00290","Amino acid metabolism","Valine, leucine and isoleucine biosynthesis","1","K01652","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00220","Amino acid metabolism","Arginine biosynthesis","1","K00262","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00330","Amino acid metabolism","Arginine and proline metabolism","2","K00797,K12251","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00410","Metabolism of other amino acids","beta-Alanine metabolism","1","K00797","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00440","Metabolism of other amino acids","Phosphonate and phosphinate metabolism","2","K05306,K06167","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00460","Metabolism of other amino acids","Cyanoamino acid metabolism","4","K00600,K05349,K05350","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00473","Metabolism of other amino acids","D-Alanine metabolism","1","K01921","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00480","Metabolism of other amino acids","Glutathione metabolism","1","K00797","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00531","Glycan biosynthesis and metabolism","Glycosaminoglycan degradation","1","K01195","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00601","Glycan biosynthesis and metabolism","Glycosphingolipid biosynthesis - lacto and neolacto series","1","K00709","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00540","Glycan biosynthesis and metabolism","Lipopolysaccharide biosynthesis","3","K02841,K03269,K03275","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00550","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis","4","K00790,K01921,K07258","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00511","Glycan biosynthesis and metabolism","Other glycan degradation","1","K01190","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00572","Glycan biosynthesis and metabolism","Arabinogalactan biosynthesis - Mycobacterium","1","K16870","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00730","Metabolism of cofactors and vitamins","Thiamine metabolism","7","K00788,K00941,K00949,K04487,K06949","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00740","Metabolism of cofactors and vitamins","Riboflavin metabolism","4","K19286,K21063,K21064","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00760","Metabolism of cofactors and vitamins","Nicotinate and nicotinamide metabolism","8","K00763,K00969,K01916,K01950,K03426,K03462,K08281,K20170","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00770","Metabolism of cofactors and vitamins","Pantothenate and CoA biosynthesis","3","K01652,K13038","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00780","Metabolism of cofactors and vitamins","Biotin metabolism","3","K00059,K01012,K02170","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00790","Metabolism of cofactors and vitamins","Folate biosynthesis","10","K00011,K00287,K01495,K01737,K03639,K06920,K10026,K17487","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00670","Metabolism of cofactors and vitamins","One carbon pool by folate","4","K00287,K00600,K01491,K01938","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","10","K00798,K01195,K01845,K02226,K09882,K09883,K22227","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00523","Metabolism of terpenoids and polyketides","Polyketide sugar unit biosynthesis","4","K01710,K01790,K23144","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map01055","Metabolism of terpenoids and polyketides","Biosynthesis of vancomycin group antibiotics","1","K01710","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00940","Biosynthesis of other secondary metabolites","Phenylpropanoid biosynthesis","3","K05349,K05350","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00944","Biosynthesis of other secondary metabolites","Flavone and flavonol biosynthesis","1","K01195","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00521","Biosynthesis of other secondary metabolites","Streptomycin biosynthesis","5","K00010,K01710,K01790,K23144","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00525","Biosynthesis of other secondary metabolites","Acarbose and validamycin biosynthesis","3","K01710,K23144","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00333","Biosynthesis of other secondary metabolites","Prodigiosin biosynthesis","1","K00059","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map00983","Xenobiotics biodegradation and metabolism","Drug metabolism - other enzymes","2","K01195,K01951","VIBRANT_AMG_pathways_ERR3857930.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","10","K00566,K03639,K04487,K21029","VIBRANT_AMG_pathways_ERR3857930.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","1","K00845","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00040","Carbohydrate metabolism","Pentose and glucuronate interconversions","2","K03077,K22994","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00051","Carbohydrate metabolism","Fructose and mannose metabolism","3","K00882,K00966,K01795","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00052","Carbohydrate metabolism","Galactose metabolism","1","K00845","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00053","Carbohydrate metabolism","Ascorbate and aldarate metabolism","1","K03077","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","1","K00845","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","6","K00820,K00845,K00966,K04042,K12448","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","2","K01006,K12972","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00630","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism","1","K12972","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00640","Carbohydrate metabolism","Propanoate metabolism","1","K00005","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00710","Energy metabolism","Carbon fixation in photosynthetic organisms","1","K01006","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00720","Energy metabolism","Carbon fixation pathways in prokaryotes","1","K01006","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00680","Energy metabolism","Methane metabolism","1","K14080","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00920","Energy metabolism","Sulfur metabolism","3","K00390,K00640","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00061","Lipid metabolism","Fatty acid biosynthesis","1","K00059","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00561","Lipid metabolism","Glycerolipid metabolism","1","K00005","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00564","Lipid metabolism","Glycerophospholipid metabolism","1","K06131","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","2","K01939,K01951","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00250","Amino acid metabolism","Alanine, aspartate and glutamate metabolism","5","K00820,K01939,K11358","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00260","Amino acid metabolism","Glycine, serine and threonine metabolism","1","K12972","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","15","K00558,K00640,K11358","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00300","Amino acid metabolism","Lysine biosynthesis","1","K03340","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00220","Amino acid metabolism","Arginine biosynthesis","2","K11358","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00330","Amino acid metabolism","Arginine and proline metabolism","2","K11358","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00350","Amino acid metabolism","Tyrosine metabolism","2","K11358","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00360","Amino acid metabolism","Phenylalanine metabolism","2","K11358","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00400","Amino acid metabolism","Phenylalanine, tyrosine and tryptophan biosynthesis","3","K01626,K11358","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00471","Metabolism of other amino acids","D-Glutamine and D-glutamate metabolism","1","K01924","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00510","Glycan biosynthesis and metabolism","N-Glycan biosynthesis","1","K00721","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00540","Glycan biosynthesis and metabolism","Lipopolysaccharide biosynthesis","1","K06041","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00550","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis","3","K01924,K07258","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00780","Metabolism of cofactors and vitamins","Biotin metabolism","1","K00059","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00790","Metabolism of cofactors and vitamins","Folate biosynthesis","4","K00287,K01495","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00670","Metabolism of cofactors and vitamins","One carbon pool by folate","3","K00287","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","2","K01885,K22227","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00130","Metabolism of cofactors and vitamins","Ubiquinone and other terpenoid-quinone biosynthesis","1","K03183","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00523","Metabolism of terpenoids and polyketides","Polyketide sugar unit biosynthesis","4","K00973,K01710,K01790,K23144","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map01055","Metabolism of terpenoids and polyketides","Biosynthesis of vancomycin group antibiotics","1","K01710","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00950","Biosynthesis of other secondary metabolites","Isoquinoline alkaloid biosynthesis","2","K11358","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00960","Biosynthesis of other secondary metabolites","Tropane, piperidine and pyridine alkaloid biosynthesis","2","K11358","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00521","Biosynthesis of other secondary metabolites","Streptomycin biosynthesis","5","K00845,K00973,K01710,K01790,K23144","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00524","Biosynthesis of other secondary metabolites","Neomycin, kanamycin and gentamicin biosynthesis","1","K00845","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00525","Biosynthesis of other secondary metabolites","Acarbose and validamycin biosynthesis","3","K00973,K01710,K23144","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00401","Biosynthesis of other secondary metabolites","Novobiocin biosynthesis","2","K11358","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00333","Biosynthesis of other secondary metabolites","Prodigiosin biosynthesis","1","K00059","VIBRANT_AMG_pathways_ERR3857937.tsv"
"map00983","Xenobiotics biodegradation and metabolism","Drug metabolism - other enzymes","1","K01951","VIBRANT_AMG_pathways_ERR3857937.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","12","K00382,K00845,K00873,K00927,K01785,K01803,K01835,K04072,K13954,K15633,K21071","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00020","Carbohydrate metabolism","Citrate cycle (TCA cycle)","4","K00239,K00382,K01676,K01681","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00030","Carbohydrate metabolism","Pentose phosphate pathway","3","K01808,K01835,K21071","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00040","Carbohydrate metabolism","Pentose and glucuronate interconversions","6","K00012,K00853,K01804,K03079","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00051","Carbohydrate metabolism","Fructose and mannose metabolism","6","K00847,K00971,K01803,K01808,K01840,K21071","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00052","Carbohydrate metabolism","Galactose metabolism","6","K00845,K01785,K01835,K01854,K21071","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00053","Carbohydrate metabolism","Ascorbate and aldarate metabolism","4","K00012,K03079","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","10","K00702,K00845,K00847,K01200,K01208,K01214,K01835,K05349","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","22","K00012,K00790,K00820,K00845,K00847,K00971,K01654,K01835,K01840,K01854,K02564,K08678,K08679,K12453,K13010,K15921","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","7","K00382,K00656,K00873,K01069,K01676,K04072","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00630","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism","5","K00018,K00281,K00382,K00865,K01681","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00640","Carbohydrate metabolism","Propanoate metabolism","4","K00382,K00656,K18369,K18372","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00650","Carbohydrate metabolism","Butanoate metabolism","8","K00239,K00634,K00656,K01652,K01653,K04072","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00660","Carbohydrate metabolism","C5-Branched dibasic acid metabolism","4","K00052,K01652,K01653","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00562","Carbohydrate metabolism","Inositol phosphate metabolism","2","K01803,K03335","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00190","Energy metabolism","Oxidative phosphorylation","2","K00239,K02108","VIBRANT_AMG_pathways_ERR3857941.tsv"
"map00195","Energy metabolism","Photosynthesis","1","K02108","VIBRANT_AMG_pathways_ERR3857941.tsv"
