"V1"
">Cluster 0"
"16	26108aa, >198_length_26290_co... at 99.87%"
"17	3244aa, >8868_length_3303_co... at 99.35%"
"18	1174aa, >33823_length_1174_c... at 70.36%"
"19	1147aa, >34829_length_1147_c... at 82.91%"
"20	1960aa, >17544_length_1960_c... at 70.15%"
"21	1155aa, >34160_length_1155_c... at 70.13%"
"22	1194aa, >27757_length_1194_c... at 74.20%"
"23	1177aa, >28277_length_1177_c... at 97.79%"
"24	1653aa, >6579_length_1653_co... at 72.29%"
"25	3872aa, >4159_length_3875_co... at 99.87%"
"26	2388aa, >8536_length_2390_co... at 99.71%"
"27	2348aa, >8744_length_2351_co... at 100.00%"
"28	1438aa, >16975_length_1441_c... at 100.00%"
"29	4779aa, >2033_length_4781_co... at 81.54%"
"30	1924aa, >7056_length_1924_co... at 100.00%"
"31	1471aa, >10512_length_1471_c... at 99.86%"
"32	1052aa, >16322_length_1112_c... at 100.00%"
"33	2155aa, >6032_length_2155_co... at 100.00%"
"34	2262aa, >3529_length_3179_co... at 99.91%"
"35	1707aa, >3704_length_1744_co... at 99.24%"
"36	1367aa, >5651_length_1371_co... at 100.00%"
"37	3439aa, >4632_length_3491_co... at 99.97%"
"38	2915aa, >6304_length_2916_co... at 100.00%"
"39	2097aa, >10960_length_2101_c... at 71.39%"
"40	1296aa, >23264_length_1298_c... at 99.85%"
"41	1040aa, >30845_length_1078_c... at 99.81%"
"42	1013aa, >33860_length_1013_c... at 100.00%"
"43	1039aa, >18641_length_1041_c... at 95.48%"
"44	2855aa, >11150_length_2909_c... at 70.02%"
"45	1544aa, >24459_length_1544_c... at 70.85%"
"46	2245aa, >13577_length_2246_c... at 77.33%"
"47	1086aa, >33674_length_1102_c... at 71.27%"
"48	4235aa, >3342_length_4237_co... at 96.81%"
"49	2845aa, >5843_length_2866_co... at 99.93%"
"50	2386aa, >7513_length_2389_co... at 99.92%"
"51	1587aa, >12715_length_1647_c... at 99.62%"
"52	1362aa, >15770_length_1413_c... at 71.51%"
"53	690aa, >5029_length_3197_co... at 100.00%"
"54	2094aa, >5892_length_2747_co... at 98.09%"
"55	1480aa, >15864_length_1517_c... at 99.32%"
"56	1398aa, >18068_length_1399_c... at 98.71%"
"57	1384aa, >18326_length_1386_c... at 71.39%"
"58	1262aa, >20784_length_1278_c... at 100.00%"
"59	1142aa, >24807_length_1144_c... at 100.00%"
"60	1108aa, >26054_length_1109_c... at 99.73%"
"61	1614aa, >14340_length_1614_c... at 97.46%"
"62	1264aa, >21145_length_1264_c... at 99.29%"
"63	1058aa, >28019_length_1058_c... at 74.01%"
"64	1520aa, >12067_length_1522_c... at 99.93%"
"65	1504aa, >12335_length_1506_c... at 100.00%"
"66	1432aa, >12789_length_1479_c... at 100.00%"
"67	1151aa, >19583_length_1174_c... at 74.11%"
"68	1356aa, >8936_length_1358_co... at 100.00%"
"69	1141aa, >11349_length_1145_c... at 99.91%"
"70	1011aa, >13463_length_1013_c... at 100.00%"
"71	1171aa, >10982_length_1171_c... at 100.00%"
"72	1927aa, >5343_length_1929_co... at 70.99%"
"73	1384aa, >14358_length_1385_c... at 98.70%"
"74	1150aa, >19472_length_1150_c... at 74.09%"
"75	1145aa, >19620_length_1145_c... at 99.56%"
"76	1559aa, >7923_length_1665_co... at 99.68%"
"77	1392aa, >10245_length_1392_c... at 99.21%"
"78	1284aa, >11482_length_1284_c... at 96.88%"
"79	3074aa, >9249_length_3119_co... at 99.28%"
"80	1895aa, >18942_length_1897_c... at 91.35%"
"81	1143aa, >37508_length_1143_c... at 100.00%"
"82	1068aa, >40797_length_1070_c... at 99.72%"
"83	1367aa, >29564_length_1367_c... at 70.67%"
"84	1192aa, >35432_length_1192_c... at 99.58%"
"85	3188aa, >9979_length_3259_co... at 99.87%"
"86	1669aa, >27360_length_1672_c... at 99.94%"
"87	1316aa, >36410_length_1367_c... at 98.71%"
"88	1262aa, >40653_length_1265_c... at 100.00%"
"89	1251aa, >41139_length_1254_c... at 99.76%"
"90	816aa, >53378_length_1039_c... at 100.00%"
"91	1642aa, >28099_length_1642_c... at 74.06%"
"92	1179aa, >44755_length_1179_c... at 75.15%"
"93	1324aa, >12498_length_1327_c... at 70.69%"
"94	1008aa, >18023_length_1028_c... at 100.00%"
"95	1002aa, >18719_length_1002_c... at 100.00%"
"96	3020aa, >3365_length_3057_co... at 100.00%"
"97	1835aa, >7971_length_1837_co... at 100.00%"
"98	1713aa, >8825_length_1714_co... at 99.42%"
"99	1392aa, >11661_length_1401_c... at 98.99%"
"100	1364aa, >12079_length_1367_c... at 100.00%"
"101	1701aa, >8925_length_1701_co... at 100.00%"
"102	1088aa, >16245_length_1088_c... at 82.17%"
"103	1627aa, >10293_length_1630_c... at 100.00%"
"104	807aa, >21440_length_1020_c... at 99.88%"
"105	2712aa, >2778_length_2715_co... at 99.63%"
"106	1173aa, >7900_length_1345_co... at 99.83%"
"107	1052aa, >11497_length_1056_c... at 100.00%"
"108	25760aa, >224_length_25919_co... at 99.93%"
"109	17847aa, >534_length_17851_co... at 99.99%"
"110	1694aa, >14028_length_1694_c... at 71.25%"
"111	44328aa, >22_length_44350_cov... *"
"112	3659aa, >3334_length_3661_co... at 100.00%"
"113	3099aa, >4069_length_3263_co... at 99.58%"
"114	2795aa, >4544_length_3038_co... at 99.86%"
"115	2137aa, >7444_length_2187_co... at 99.49%"
"116	2050aa, >8229_length_2051_co... at 100.00%"
"117	1926aa, >9070_length_1928_co... at 99.74%"
"118	1655aa, >10169_length_1784_c... at 99.76%"
"119	1593aa, >12042_length_1597_c... at 98.81%"
"120	29114aa, >182_length_29114_co... at 99.97%"
"121	15320aa, >882_length_15340_co... at 97.28%"
"122	8323aa, >2162_length_8325_co... at 99.98%"
"123	7830aa, >2323_length_7951_co... at 99.77%"
"124	4752aa, >5047_length_4754_co... at 100.00%"
"125	964aa, >38070_length_1114_c... at 99.90%"
"126	1047aa, >41532_length_1047_c... at 99.62%"
"127	3283aa, >5983_length_3286_co... at 96.59%"
"128	2936aa, >6936_length_2937_co... at 100.00%"
"129	2237aa, >9674_length_2267_co... at 100.00%"
"130	2242aa, >9807_length_2244_co... at 100.00%"
"131	1957aa, >10178_length_2186_c... at 99.34%"
"132	1826aa, >12312_length_1903_c... at 99.95%"
"133	1599aa, >15506_length_1601_c... at 71.11%"
"134	1210aa, >22678_length_1211_c... at 99.83%"
"135	5501aa, >4473_length_5503_co... at 99.51%"
"136	2832aa, >11158_length_2834_c... at 99.12%"
"137	1512aa, >26000_length_1516_c... at 95.30%"
"138	1044aa, >16310_length_2137_c... at 89.94%"
">Cluster 115"
"0	1201aa, >12854_length_1237_c... at 99.92%"
"1	2240aa, >8231_length_2244_co... at 76.96%"
"2	2032aa, >9444_length_2036_co... at 99.75%"
"3	4435aa, >5932_length_4437_co... at 100.00%"
"4	3346aa, >8699_length_3347_co... at 99.88%"
"5	3092aa, >9732_length_3093_co... at 97.02%"
"6	2927aa, >10442_length_2928_c... at 99.97%"
"7	2109aa, >5055_length_2110_co... at 99.95%"
"8	1429aa, >10425_length_1431_c... at 99.86%"
"9	1087aa, >17170_length_1087_c... at 100.00%"
"10	18752aa, >252_length_18753_co... at 97.67%"
"11	4570aa, >2423_length_4573_co... at 99.52%"
"12	3214aa, >4479_length_3215_co... at 99.88%"
"13	2547aa, >6639_length_2549_co... at 100.00%"
"14	2440aa, >7163_length_2442_co... at 99.88%"
"15	5076aa, >1248_length_5106_co... at 100.00%"
"16	2588aa, >4394_length_2590_co... at 92.31%"
"17	1886aa, >5631_length_1889_co... at 100.00%"
"18	1173aa, >8327_length_1428_co... at 100.00%"
"19	1274aa, >9316_length_1320_co... at 100.00%"
"20	1060aa, >12578_length_1063_c... at 100.00%"
"21	1041aa, >12920_length_1043_c... at 100.00%"
"22	1259aa, >9941_length_1259_co... at 100.00%"
"23	1089aa, >12176_length_1089_c... at 99.91%"
"24	1751aa, >6199_length_1751_co... at 99.77%"
"25	1453aa, >8347_length_1454_co... at 99.93%"
"26	1280aa, >10200_length_1293_c... at 100.00%"
"27	892aa, >16077_length_1010_c... at 100.00%"
"28	1040aa, >15202_length_1040_c... at 100.00%"
"29	2531aa, >6864_length_2717_co... at 100.00%"
"30	977aa, >20603_length_1259_c... at 100.00%"
"31	1262aa, >16686_length_1263_c... at 99.76%"
"32	1529aa, >13050_length_1530_c... at 99.93%"
"33	1032aa, >22316_length_1034_c... at 99.32%"
"34	1637aa, >11880_length_1637_c... at 99.94%"
"35	44289aa, >15_length_47137_cov... *"
"36	3888aa, >7027_length_4018_co... at 100.00%"
"37	3289aa, >9192_length_3292_co... at 74.46%"
"38	3114aa, >9891_length_3114_co... at 100.00%"
"39	2853aa, >10360_length_2998_c... at 99.89%"
"40	2231aa, >15300_length_2232_c... at 99.91%"
"41	1317aa, >25124_length_1555_c... at 100.00%"
"42	1470aa, >27050_length_1471_c... at 100.00%"
"43	1348aa, >29602_length_1380_c... at 100.00%"
">Cluster 116"
"0	44203aa, >39_length_44507_cov... *"
"1	2392aa, >7758_length_2674_co... at 100.00%"
"2	1131aa, >24861_length_1132_c... at 100.00%"
"3	1103aa, >14999_length_1169_c... at 100.00%"
"4	1477aa, >4900_length_1977_co... at 100.00%"
"5	1552aa, >12603_length_1553_c... at 99.87%"
">Cluster 117"
"0	4172aa, >3347_length_4958_co... at 74.59%"
"1	4478aa, >3880_length_4529_co... at 88.19%"
"2	2984aa, >6218_length_3303_co... at 90.52%"
"3	2408aa, >9630_length_2409_co... at 96.51%"
"4	1388aa, >19388_length_1391_c... at 92.36%"
"5	1359aa, >19948_length_1359_c... at 99.93%"
"6	2565aa, >12395_length_2565_c... at 99.77%"
"7	2248aa, >14671_length_2249_c... at 99.96%"
"8	1308aa, >27326_length_1385_c... at 100.00%"
"9	2352aa, >13876_length_2352_c... at 100.00%"
"10	1012aa, >41143_length_1012_c... at 100.00%"
"11	1903aa, >18207_length_1903_c... at 81.71%"
"12	1810aa, >19377_length_1814_c... at 100.00%"
"13	1637aa, >21455_length_1676_c... at 96.46%"
"14	1488aa, >24978_length_1490_c... at 99.80%"
"15	1432aa, >26187_length_1434_c... at 100.00%"
"16	1027aa, >39581_length_1029_c... at 96.20%"
"17	2266aa, >14544_length_2266_c... at 86.19%"
"18	1350aa, >28216_length_1350_c... at 98.74%"
"19	4082aa, >4090_length_4084_co... at 89.76%"
"20	3518aa, >5144_length_3519_co... at 91.67%"
"21	2311aa, >9557_length_2314_co... at 97.14%"
"22	1624aa, >10164_length_2214_c... at 98.15%"
"23	1909aa, >11854_length_1987_c... at 96.75%"
"24	1694aa, >14118_length_1747_c... at 100.00%"
"25	1977aa, >10569_length_2054_c... at 98.94%"
"26	1772aa, >12915_length_1773_c... at 99.94%"
"27	1554aa, >15368_length_1556_c... at 96.53%"
"28	1409aa, >17439_length_1411_c... at 97.87%"
"29	1348aa, >18487_length_1348_c... at 76.26%"
"30	1013aa, >26036_length_1013_c... at 99.21%"
"31	1782aa, >5387_length_1831_co... at 97.81%"
"32	6692aa, >1606_length_6693_co... at 81.58%"
"33	3126aa, >4792_length_3129_co... at 99.94%"
"34	2874aa, >5406_length_2878_co... at 97.81%"
"35	2337aa, >4112_length_2339_co... at 94.48%"
"36	5660aa, >4477_length_5708_co... at 99.96%"
"37	4404aa, >6420_length_4406_co... at 99.59%"
"38	3391aa, >8317_length_3639_co... at 99.73%"
"39	1840aa, >16296_length_2133_c... at 99.73%"
"40	1787aa, >19314_length_1857_c... at 100.00%"
"41	1774aa, >20373_length_1778_c... at 100.00%"
"42	2187aa, >15795_length_2187_c... at 100.00%"
"43	3797aa, >6945_length_3799_co... at 95.47%"
"44	3332aa, >7702_length_3504_co... at 96.31%"
"45	3446aa, >7875_length_3447_co... at 86.48%"
"46	2051aa, >14431_length_2145_c... at 75.04%"
"47	1623aa, >15344_length_2046_c... at 98.64%"
"48	1739aa, >18299_length_1788_c... at 94.48%"
"49	1321aa, >26761_length_1324_c... at 96.52%"
"50	2220aa, >13784_length_2220_c... at 92.43%"
"51	1001aa, >38070_length_1001_c... at 93.01%"
"52	1351aa, >16785_length_1351_c... at 99.93%"
"53	3527aa, >1979_length_3775_co... at 83.84%"
"54	2988aa, >2592_length_3309_co... at 99.97%"
"55	2734aa, >3296_length_2839_co... at 95.32%"
"56	1624aa, >7966_length_1627_co... at 97.29%"
"57	1106aa, >12685_length_1197_c... at 99.37%"
"58	1157aa, >12869_length_1185_c... at 98.53%"
"59	1177aa, >12968_length_1179_c... at 88.95%"
"60	1064aa, >13772_length_1132_c... at 88.35%"
"61	1283aa, >11386_length_1283_c... at 92.21%"
"62	1013aa, >25827_length_1115_c... at 98.72%"
"63	1181aa, >23593_length_1181_c... at 97.54%"
"64	5797aa, >2418_length_5817_co... at 79.83%"
"65	2133aa, >7244_length_2246_co... at 73.65%"
"66	1413aa, >10003_length_1416_c... at 99.79%"
"67	1352aa, >28269_length_1415_c... at 100.00%"
"68	2681aa, >4731_length_2682_co... at 88.33%"
"69	1791aa, >8173_length_1793_co... at 92.35%"
"70	1776aa, >8189_length_1790_co... at 99.89%"
"71	1744aa, >8480_length_1747_co... at 96.79%"
"72	1565aa, >9607_length_1594_co... at 96.42%"
"73	1127aa, >15825_length_1127_c... at 94.76%"
"74	1406aa, >11600_length_1406_c... at 82.08%"
"75	1050aa, >16973_length_1050_c... at 99.90%"
"76	29029aa, >28_length_29114_cov... at 99.99%"
"77	10225aa, >245_length_10225_co... at 99.59%"
"78	2073aa, >6163_length_2219_co... at 99.81%"
"79	44105aa, >1_length_91011_cov_... *"
"80	5046aa, >3963_length_5048_co... at 99.88%"
"81	2326aa, >9835_length_2328_co... at 99.79%"
"82	2230aa, >10327_length_2232_c... at 98.74%"
"83	1909aa, >12240_length_1911_c... at 98.11%"
"84	1605aa, >13350_length_1767_c... at 100.00%"
"85	1446aa, >16770_length_1450_c... at 99.86%"
"86	1109aa, >22722_length_1111_c... at 96.93%"
"87	1378aa, >17782_length_1378_c... at 99.06%"
"88	1096aa, >23070_length_1096_c... at 99.27%"
"89	1001aa, >25725_length_1001_c... at 100.00%"
"90	1596aa, >9005_length_1599_co... at 99.62%"
"91	1545aa, >9409_length_1545_co... at 100.00%"
"92	1428aa, >10281_length_1431_c... at 100.00%"
"93	905aa, >15663_length_1025_c... at 99.89%"
"94	1017aa, >15801_length_1019_c... at 99.90%"
"95	1108aa, >14151_length_1108_c... at 100.00%"
"96	1984aa, >11468_length_1987_c... at 99.85%"
"97	1749aa, >11840_length_1945_c... at 100.00%"
"98	1639aa, >14222_length_1727_c... at 99.94%"
"99	1199aa, >24439_length_1200_c... at 78.73%"
"100	2216aa, >9651_length_2216_co... at 100.00%"
"101	2659aa, >5563_length_2659_co... at 99.70%"
"102	1691aa, >10673_length_1728_c... at 82.85%"
"103	1610aa, >10731_length_1720_c... at 100.00%"
"104	1537aa, >12711_length_1541_c... at 99.93%"
"105	1469aa, >13625_length_1469_c... at 100.00%"
"106	2416aa, >15383_length_2418_c... at 100.00%"
"107	2073aa, >16534_length_2279_c... at 100.00%"
"108	1198aa, >36379_length_1199_c... at 100.00%"
"109	2363aa, >15800_length_2363_c... at 92.55%"
"110	1971aa, >19780_length_1971_c... at 100.00%"
"111	7065aa, >2746_length_7182_co... at 99.97%"
"112	6931aa, >2913_length_6932_co... at 100.00%"
"113	4635aa, >4995_length_4784_co... at 99.96%"
"114	3467aa, >7927_length_3470_co... at 99.94%"
"115	1875aa, >17815_length_1930_c... at 99.89%"
"116	6350aa, >1880_length_6352_co... at 99.97%"
"117	4430aa, >3122_length_4448_co... at 99.98%"
"118	3662aa, >4067_length_3662_co... at 98.83%"
"119	1638aa, >10073_length_1909_c... at 100.00%"
"120	1468aa, >14803_length_1470_c... at 100.00%"
"121	1194aa, >19122_length_1240_c... at 99.75%"
"122	4973aa, >1809_length_6528_co... at 99.84%"
"123	1960aa, >9156_length_2364_co... at 98.88%"
"124	2320aa, >9375_length_2322_co... at 100.00%"
"125	2074aa, >9808_length_2244_co... at 100.00%"
"126	1481aa, >15948_length_1568_c... at 100.00%"
"127	1280aa, >19507_length_1352_c... at 99.77%"
"128	1068aa, >27016_length_1072_c... at 100.00%"
"129	2123aa, >10609_length_2123_c... at 100.00%"
"130	1250aa, >21677_length_1250_c... at 99.92%"
"131	1512aa, >26042_length_1514_c... at 70.44%"
">Cluster 118"
"0	43572aa, >40_length_43575_cov... at 88.82%"
"1	2346aa, >7714_length_2349_co... at 100.00%"
"2	1463aa, >15067_length_1473_c... at 99.93%"
"3	1370aa, >16640_length_1370_c... at 100.00%"
"4	1203aa, >19346_length_1228_c... at 99.92%"
"5	5350aa, >1716_length_5352_co... at 99.98%"
"6	2333aa, >5224_length_2392_co... at 100.00%"
"7	2227aa, >5759_length_2230_co... at 99.96%"
"8	2046aa, >6439_length_2049_co... at 99.85%"
"9	2904aa, >3983_length_2904_co... at 100.00%"
"10	3677aa, >1494_length_3680_co... at 99.97%"
"11	15408aa, >321_length_15410_co... at 87.18%"
"12	5648aa, >1980_length_5677_co... at 99.89%"
"13	5563aa, >2046_length_5566_co... at 100.00%"
"14	2638aa, >6052_length_2982_co... at 99.96%"
"15	43698aa, >10_length_43701_cov... *"
"16	6147aa, >959_length_6149_cov... at 100.00%"
"17	2445aa, >3791_length_2447_co... at 99.96%"
"18	2413aa, >3856_length_2417_co... at 100.00%"
"19	2090aa, >4736_length_2092_co... at 99.95%"
"20	1468aa, >8199_length_1471_co... at 99.93%"
"21	7911aa, >2187_length_7912_co... at 100.00%"
"22	2790aa, >10864_length_2790_c... at 99.46%"
">Cluster 119"
"0	9159aa, >1330_length_9163_co... at 99.01%"
"1	2916aa, >6820_length_2950_co... at 100.00%"
"2	1426aa, >14456_length_1723_c... at 99.93%"
"3	1552aa, >16619_length_1554_c... at 100.00%"
"4	4805aa, >2618_length_4809_co... at 99.96%"
"5	2336aa, >7770_length_2337_co... at 99.66%"
"6	2269aa, >8098_length_2269_co... at 96.96%"
"7	2181aa, >8450_length_2202_co... at 99.95%"
"8	1425aa, >15745_length_1426_c... at 98.46%"
"9	4141aa, >6497_length_4143_co... at 99.47%"
"10	3328aa, >8801_length_3330_co... at 99.52%"
"11	2956aa, >10191_length_2991_c... at 99.93%"
"12	2627aa, >12035_length_2627_c... at 99.96%"
"13	2231aa, >14814_length_2231_c... at 100.00%"
"14	8202aa, >1629_length_8205_co... at 77.44%"
"15	6746aa, >2255_length_6748_co... at 99.91%"
"16	4670aa, >3974_length_4670_co... at 99.34%"
"17	3672aa, >5638_length_3688_co... at 100.00%"
"18	1768aa, >16185_length_1772_c... at 99.89%"
"19	2082aa, >4777_length_2086_co... at 98.46%"
"20	2049aa, >4883_length_2050_co... at 99.85%"
"21	1717aa, >6161_length_1732_co... at 99.94%"
"22	1467aa, >7885_length_1467_co... at 99.86%"
"23	1236aa, >9673_length_1282_co... at 95.87%"
"24	946aa, >12275_length_1106_c... at 99.37%"
"25	1007aa, >28895_length_1007_c... at 98.81%"
"26	1183aa, >14759_length_1183_c... at 99.58%"
"27	1518aa, >18240_length_1520_c... at 99.93%"
"28	1448aa, >19615_length_1451_c... at 100.00%"
"29	1442aa, >19731_length_1445_c... at 100.00%"
"30	1227aa, >25281_length_1229_c... at 100.00%"
"31	1159aa, >20832_length_1161_c... at 99.65%"
"32	1001aa, >25478_length_1008_c... at 73.93%"
"33	1859aa, >5761_length_1860_co... at 99.95%"
"34	1181aa, >10201_length_1236_c... at 100.00%"
"35	1196aa, >10645_length_1199_c... at 100.00%"
"36	1128aa, >11554_length_1130_c... at 100.00%"
"37	1730aa, >6398_length_1730_co... at 99.88%"
"38	1284aa, >9677_length_1284_co... at 100.00%"
"39	4173aa, >4058_length_4211_co... at 99.90%"
"40	2977aa, >5445_length_3457_co... at 99.13%"
"41	3299aa, >5877_length_3299_co... at 99.82%"
"42	2931aa, >6989_length_2934_co... at 99.93%"
"43	2453aa, >7967_length_2665_co... at 93.11%"
"44	1490aa, >17564_length_1490_c... at 96.64%"
"45	10059aa, >874_length_10060_co... at 99.20%"
"46	4171aa, >3629_length_4173_co... at 99.93%"
"47	3055aa, >5790_length_3059_co... at 99.18%"
"48	1738aa, >12485_length_1794_c... at 99.71%"
"49	3794aa, >6907_length_3795_co... at 99.97%"
"50	2545aa, >12385_length_2549_c... at 100.00%"
"51	2264aa, >14746_length_2266_c... at 99.91%"
"52	14306aa, >798_length_14330_co... at 99.99%"
"53	8007aa, >2361_length_8009_co... at 100.00%"
"54	3840aa, >7665_length_3844_co... at 100.00%"
"55	3692aa, >8162_length_3693_co... at 100.00%"
"56	26779aa, >95_length_26781_cov... at 100.00%"
"57	5826aa, >1336_length_5826_co... at 99.98%"
"58	3425aa, >2724_length_3467_co... at 100.00%"
"59	1889aa, >5815_length_1927_co... at 100.00%"
"60	1514aa, >7917_length_1517_co... at 100.00%"
"61	1445aa, >8373_length_1448_co... at 87.82%"
"62	3076aa, >4453_length_3079_co... at 99.97%"
"63	2840aa, >5052_length_2843_co... at 100.00%"
"64	1405aa, >11865_length_1613_c... at 100.00%"
"65	1345aa, >15444_length_1345_c... at 99.93%"
"66	1228aa, >17540_length_1228_c... at 100.00%"
"67	43568aa, >53_length_47785_cov... *"
">Cluster 120"
"0	14829aa, >559_length_14917_co... at 93.17%"
"1	3823aa, >4524_length_3826_co... at 70.36%"
"2	1997aa, >10009_length_1997_c... at 100.00%"
"3	1459aa, >15016_length_1459_c... at 100.00%"
"4	2062aa, >7294_length_2064_co... at 74.44%"
"5	2023aa, >7450_length_2025_co... at 70.19%"
"6	1508aa, >10324_length_1508_c... at 79.58%"
"7	43522aa, >9_length_43689_cov_... *"
"8	2076aa, >9166_length_2079_co... at 75.48%"
"9	1343aa, >28359_length_1345_c... at 99.85%"
"10	1559aa, >23593_length_1559_c... at 99.23%"
"11	1463aa, >25518_length_1463_c... at 100.00%"
"12	2651aa, >3424_length_2653_co... at 74.84%"
"13	1157aa, >11372_length_1159_c... at 100.00%"
"14	42478aa, >6_length_42846_cov_... at 100.00%"
"15	6853aa, >502_length_6856_cov... at 99.84%"
"16	3837aa, >1367_length_3838_co... at 72.74%"
"17	3548aa, >1474_length_3706_co... at 99.72%"
"18	1932aa, >4904_length_1933_co... at 99.59%"
"19	1856aa, >5038_length_1903_co... at 99.30%"
"20	1608aa, >6639_length_1611_co... at 99.94%"
"21	1485aa, >7546_length_1485_co... at 99.66%"
"22	1112aa, >7671_length_1141_co... at 98.74%"
"23	1028aa, >9204_length_1031_co... at 75.00%"
"24	12164aa, >496_length_12288_co... at 71.63%"
"25	1609aa, >16665_length_1611_c... at 70.91%"
"26	1417aa, >17917_length_1537_c... at 72.19%"
"27	3564aa, >1864_length_3568_co... at 100.00%"
"28	3059aa, >2406_length_3101_co... at 100.00%"
"29	1934aa, >4360_length_2269_co... at 99.95%"
"30	22499aa, >71_length_22607_cov... at 100.00%"
"31	19070aa, >117_length_19269_co... at 100.00%"
"32	1379aa, >7581_length_1379_co... at 76.21%"
"33	2976aa, >2908_length_2979_co... at 75.47%"
"34	2793aa, >3078_length_2875_co... at 76.33%"
"35	1395aa, >8571_length_1398_co... at 99.93%"
"36	1076aa, >12364_length_1076_c... at 70.07%"
"37	825aa, >12825_length_1048_c... at 99.88%"
"38	999aa, >12853_length_1046_c... at 74.77%"
"39	39855aa, >8_length_40047_cov_... at 96.14%"
"40	1858aa, >3973_length_2369_co... at 76.70%"
"41	1529aa, >6399_length_1710_co... at 70.18%"
"42	3101aa, >3224_length_3688_co... at 99.90%"
"43	3644aa, >3290_length_3645_co... at 99.89%"
"44	2819aa, >4986_length_2820_co... at 99.11%"
"45	2063aa, >8321_length_2064_co... at 73.68%"
"46	1542aa, >12766_length_1542_c... at 94.36%"
"47	1158aa, >19485_length_1158_c... at 75.39%"
"48	1030aa, >23116_length_1030_c... at 99.81%"
"49	7142aa, >1521_length_7143_co... at 99.24%"
"50	5620aa, >2048_length_5990_co... at 99.02%"
"51	5803aa, >2161_length_5804_co... at 99.91%"
"52	3883aa, >2880_length_4826_co... at 98.30%"
"53	22631aa, >129_length_22738_co... at 99.82%"
"54	1368aa, >13283_length_1454_c... at 97.88%"
"55	2030aa, >8008_length_2030_co... at 93.55%"
"56	2027aa, >8033_length_2027_co... at 100.00%"
"57	10261aa, >1329_length_10440_c... at 82.57%"
"58	4795aa, >4904_length_4796_co... at 99.94%"
"59	4603aa, >5135_length_4655_co... at 96.33%"
"60	2872aa, >10415_length_2874_c... at 96.59%"
"61	2158aa, >14743_length_2266_c... at 70.62%"
"62	1456aa, >26557_length_1482_c... at 76.65%"
"63	1138aa, >37702_length_1138_c... at 96.75%"
"64	3486aa, >2304_length_3539_co... at 91.45%"
"65	3477aa, >2355_length_3477_co... at 98.27%"
"66	2540aa, >3491_length_2541_co... at 100.00%"
"67	2394aa, >3766_length_2397_co... at 99.87%"
"68	2251aa, >4053_length_2251_co... at 99.96%"
"69	1343aa, >7719_length_1343_co... at 100.00%"
"70	2019aa, >2817_length_3019_co... at 100.00%"
"71	20502aa, >336_length_20506_co... at 100.00%"
"72	6456aa, >3320_length_6586_co... at 99.92%"
"73	3109aa, >10684_length_3113_c... at 70.02%"
"74	2013aa, >20764_length_2013_c... at 77.20%"
"75	1912aa, >22403_length_1914_c... at 71.34%"
"76	1240aa, >41797_length_1240_c... at 70.16%"
"77	1819aa, >7964_length_1826_co... at 98.30%"
"78	1377aa, >11595_length_1399_c... at 97.17%"
"79	8896aa, >319_length_8897_cov... at 76.26%"
"80	1005aa, >19574_length_1082_c... at 100.00%"
"81	3904aa, >3860_length_3928_co... at 100.00%"
"82	11221aa, >802_length_11349_co... at 100.00%"
"83	6671aa, >1903_length_7149_co... at 99.99%"
"84	3610aa, >5092_length_3782_co... at 99.97%"
"85	2655aa, >8131_length_2696_co... at 100.00%"
"86	4238aa, >4341_length_4238_co... at 100.00%"
"87	1669aa, >5734_length_1669_co... at 100.00%"
"88	12636aa, >539_length_12638_co... at 100.00%"
"89	7310aa, >1306_length_7312_co... at 100.00%"
"90	3395aa, >4455_length_3573_co... at 71.31%"
"91	1552aa, >16751_length_1552_c... at 71.33%"
"92	1133aa, >18905_length_1163_c... at 99.74%"
"93	2324aa, >6817_length_2324_co... at 99.83%"
"94	7162aa, >2754_length_7164_co... at 99.94%"
"95	5348aa, >4253_length_5350_co... at 99.96%"
"96	3604aa, >7523_length_3605_co... at 100.00%"
"97	3325aa, >8364_length_3340_co... at 72.90%"
"98	2817aa, >10575_length_2820_c... at 100.00%"
"99	10261aa, >1080_length_10440_c... at 82.60%"
"100	6249aa, >2383_length_6416_co... at 92.09%"
"101	5622aa, >2644_length_5988_co... at 96.41%"
"102	3235aa, >5370_length_3550_co... at 70.36%"
"103	3181aa, >6257_length_3182_co... at 74.69%"
"104	2393aa, >8988_length_2395_co... at 97.62%"
"105	1549aa, >13638_length_1759_c... at 71.53%"
"106	19954aa, >459_length_19958_co... at 99.99%"
"107	9061aa, >2046_length_9064_co... at 93.30%"
"108	4663aa, >5683_length_4664_co... at 97.25%"
"109	2393aa, >13971_length_2395_c... at 97.58%"
"110	1866aa, >18431_length_1951_c... at 95.87%"
"111	688aa, >43130_length_1055_c... at 95.06%"
">Cluster 121"
"0	43520aa, >33_length_43677_cov... *"
"1	1809aa, >19781_length_1811_c... at 71.86%"
"2	2580aa, >7243_length_2606_co... at 70.50%"
"3	2160aa, >7977_length_2395_co... at 99.95%"
"4	2161aa, >9011_length_2165_co... at 100.00%"
"5	1662aa, >11968_length_1740_c... at 99.94%"
"6	1537aa, >13698_length_1567_c... at 100.00%"
"7	1323aa, >17029_length_1325_c... at 100.00%"
"8	857aa, >25230_length_1006_c... at 70.01%"
"9	29332aa, >61_length_29334_cov... at 99.42%"
