"AMG.count","AMG.KO","AMG.KO.name","VIBRANT_AMG_counts_ERR3015715.tsv"
"1","K18372","acmB; methyl acetate hydrolase [EC:3.1.1.-]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01784","galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]","VIBRANT_AMG_counts_ERR3857734.tsv"
"2","K08678","UXS1, uxs; UDP-glucuronate decarboxylase [EC:4.1.1.35]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01619","deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01012","bioB; biotin synthase [EC:2.8.1.6]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K00077","panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K21064","ycsE, yitU, ywtE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]","VIBRANT_AMG_counts_ERR3857734.tsv"
"2","K00764","purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K03275","waaO, rfaI; UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K21071","pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01934","MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K17398","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K03785","aroD; 3-dehydroquinate dehydratase I [EC:4.2.1.10]","VIBRANT_AMG_counts_ERR3857734.tsv"
"2","K08281","pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01439","dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K00721","DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01243","mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K21140","mec; [CysO sulfur-carrier protein]-S-L-cysteine hydrolase [EC:3.13.1.6]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01599","hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K02614","paaI; acyl-CoA thioesterase [EC:3.1.2.-]","VIBRANT_AMG_counts_ERR3857734.tsv"
"2","K04487","iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]","VIBRANT_AMG_counts_ERR3857734.tsv"
"2","K22227","ahbD; heme synthase","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01255","CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]","VIBRANT_AMG_counts_ERR3857734.tsv"
"3","K00820","glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01480","speB; agmatinase [EC:3.5.3.11]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01791","wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K00287","DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K16870","wbbL; N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01924","murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]","VIBRANT_AMG_counts_ERR3857734.tsv"
"14","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","VIBRANT_AMG_counts_ERR3857734.tsv"
"2","K00059","fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01950","E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K01666","mhpE; 4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K00928","lysC; aspartate kinase [EC:2.7.2.4]","VIBRANT_AMG_counts_ERR3857734.tsv"
"2","K01854","glf; UDP-galactopyranose mutase [EC:5.4.99.9]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K10012","arnC, pmrF; undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [EC:2.4.2.53]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K12452","ascC, ddhC, rfbH; CDP-4-dehydro-6-deoxyglucose reductase, E1 [EC:1.17.1.1]","VIBRANT_AMG_counts_ERR3857734.tsv"
"1","K19221","cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]","VIBRANT_AMG_counts_ERR3857734.tsv"
"AMG count","AMG KO","AMG KO name","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00763","pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01512","acyP; acylphosphatase [EC:3.6.1.7]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00568","ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K06920","queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K00600","glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K19286","nfrA2; FMN reductase [NAD(P)H] [EC:1.5.1.39]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01858","INO1, ISYNA1; myo-inositol-1-phosphate synthase [EC:5.5.1.4]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K05343","treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K01790","rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01940","argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00287","DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K00012","UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K01666","mhpE; 4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01835","pgm; phosphoglucomutase [EC:5.4.2.2]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01854","glf; UDP-galactopyranose mutase [EC:5.4.99.9]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00244","frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K08281","pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K03737","por, nifJ; pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01495","GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K13038","coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00764","purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K00820","glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00651","metA; homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K06167","phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00265","gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00956","cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K05601","hcp; hydroxylamine reductase [EC:1.7.99.1]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01792","E5.1.3.15; glucose-6-phosphate 1-epimerase [EC:5.1.3.15]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K02078","acpP; acyl carrier protein","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K04487","iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01560","E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K11175","purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00198","cooS, acsA; anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01695","trpA; tryptophan synthase alpha chain [EC:4.2.1.20]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01270","pepD; dipeptidase D [EC:3.4.13.-]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01711","gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01662","dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K03462","NAMPT; nicotinamide phosphoribosyltransferase [EC:2.4.2.12]","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K06131","clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K12251","aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K00826","E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01737","queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01214","ISA, treX; isoamylase [EC:3.2.1.68]","VIBRANT_AMG_counts_ERR3857754.tsv"
"16","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K13522","K13522, nadM; bifunctional NMN adenylyltransferase/nudix hydrolase [EC:2.7.7.1 3.6.1.-]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K05942","E2.3.3.3; citrate (Re)-synthase [EC:2.3.3.3]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00059","fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00390","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01756","purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K09698","gltX; nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K09882","cobS; cobaltochelatase CobS [EC:6.6.1.2]","VIBRANT_AMG_counts_ERR3857754.tsv"
"3","K01784","galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K07173","luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K02614","paaI; acyl-CoA thioesterase [EC:3.1.2.-]","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K01243","mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K09883","cobT; cobaltochelatase CobT [EC:6.6.1.2]","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K22227","ahbD; heme synthase","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K00620","argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00602","purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K00971","manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K09457","queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K21064","ycsE, yitU, ywtE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K02500","hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K05349","bglX; beta-glucosidase [EC:3.2.1.21]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01055","pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K17462","yrrT; putative AdoMet-dependent methyltransferase [EC:2.1.1.-]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00640","cysE; serine O-acetyltransferase [EC:2.3.1.30]","VIBRANT_AMG_counts_ERR3857754.tsv"
"2","K01652","E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K00983","neuA; N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K10026","queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]","VIBRANT_AMG_counts_ERR3857754.tsv"
"1","K01647","CS, gltA; citrate synthase [EC:2.3.3.1]","VIBRANT_AMG_counts_ERR3857754.tsv"
"AMG count","AMG KO","AMG KO name","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01733","thrC; threonine synthase [EC:4.2.3.1]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00956","cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K03079","ulaE, sgaU, sgbU; L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22]","VIBRANT_AMG_counts_ERR3857756.tsv"
"2","K00971","manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00788","thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K09883","cobT; cobaltochelatase CobT [EC:6.6.1.2]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00820","glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K21071","pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K13010","per, rfbE; perosamine synthetase [EC:2.6.1.102]","VIBRANT_AMG_counts_ERR3857756.tsv"
"2","K06131","clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01933","purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K09882","cobS; cobaltochelatase CobS [EC:6.6.1.2]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K13522","K13522, nadM; bifunctional NMN adenylyltransferase/nudix hydrolase [EC:2.7.7.1 3.6.1.-]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00390","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K03462","NAMPT; nicotinamide phosphoribosyltransferase [EC:2.4.2.12]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01208","cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase [EC:3.2.1.54 3.2.1.133 3.2.1.135]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01728","pel; pectate lyase [EC:4.2.2.2]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00145","argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","VIBRANT_AMG_counts_ERR3857756.tsv"
"2","K01662","dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01854","glf; UDP-galactopyranose mutase [EC:5.4.99.9]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01916","nadE; NAD+ synthase [EC:6.3.1.5]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K14340","K14340; mannosyltransferase [EC:2.4.1.-]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00973","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01858","INO1, ISYNA1; myo-inositol-1-phosphate synthase [EC:5.5.1.4]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K11755","hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K19286","nfrA2; FMN reductase [NAD(P)H] [EC:1.5.1.39]","VIBRANT_AMG_counts_ERR3857756.tsv"
"2","K21064","ycsE, yitU, ywtE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00817","hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00748","lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00651","metA; homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]","VIBRANT_AMG_counts_ERR3857756.tsv"
"2","K01495","GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01803","TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]","VIBRANT_AMG_counts_ERR3857756.tsv"
"4","K10026","queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K05349","bglX; beta-glucosidase [EC:3.2.1.21]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00874","kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K19956","sorE; L-sorbose 1-phosphate reductase [EC:1.1.1.-]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00067","rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K03426","E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01921","ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K11717","sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01775","alr; alanine racemase [EC:5.1.1.1]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00721","DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K02777","PTS-Glc-EIIA, crr; PTS system, sugar-specific IIA component [EC:2.7.1.-]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K06920","queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K02114","ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00972","UAP1; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase [EC:2.7.7.23 2.7.7.83]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00602","purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00873","PK, pyk; pyruvate kinase [EC:2.7.1.40]","VIBRANT_AMG_counts_ERR3857756.tsv"
"2","K01737","queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01711","gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K02548","menA; 1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K14170","pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K02564","nagB, GNPDA; glucosamine-6-phosphate deaminase [EC:3.5.99.6]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00568","ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01611","speD, AMD1; S-adenosylmethionine decarboxylase [EC:4.1.1.50]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00286","proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01756","purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K01091","gph; phosphoglycolate phosphatase [EC:3.1.3.18]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K06881","nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]","VIBRANT_AMG_counts_ERR3857756.tsv"
"23","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K12111","ebgA; evolved beta-galactosidase subunit alpha [EC:3.2.1.23]","VIBRANT_AMG_counts_ERR3857756.tsv"
"1","K00850","pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]","VIBRANT_AMG_counts_ERR3857756.tsv"
"AMG count","AMG KO","AMG KO name","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K01190","lacZ; beta-galactosidase [EC:3.2.1.23]","VIBRANT_AMG_counts_ERR3857762.tsv"
"3","K01737","queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K01687","ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K00588","E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K12251","aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K00853","araB; L-ribulokinase [EC:2.7.1.16]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K16850","uxaA2; altronate dehydratase large subunit [EC:4.2.1.7]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K09883","cobT; cobaltochelatase CobT [EC:6.6.1.2]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K00287","DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]","VIBRANT_AMG_counts_ERR3857762.tsv"
"2","K01069","gloB, gloC, HAGH; hydroxyacylglutathione hydrolase [EC:3.1.2.6]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K11754","folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K00763","pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K03737","por, nifJ; pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K21064","ycsE, yitU, ywtE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K11717","sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K01858","INO1, ISYNA1; myo-inositol-1-phosphate synthase [EC:5.5.1.4]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K00640","cysE; serine O-acetyltransferase [EC:2.3.1.30]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K00891","E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K07258","dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K13566","NIT2, yafV; omega-amidase [EC:3.5.1.3]","VIBRANT_AMG_counts_ERR3857762.tsv"
"1","K10026","queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]","VIBRANT_AMG_counts_ERR3857762.tsv"
