bin.11_00303	2622
NODE_7494_length_2015_cov_4.240816||full_4	141
NODE_820_length_10013_cov_12.570295||full_3	444
NODE_2744_length_4733_cov_3.037623||full_1	1263
NODE_2744_length_4733_cov_3.037623||full_2	1587
NODE_2744_length_4733_cov_3.037623||full_3	309
NODE_907_length_9525_cov_21.457445||full_20	666
NODE_97_length_26340_cov_9.789842||full_8	411
NODE_3511_length_3918_cov_5.995858||full_3	1530
NODE_9778_length_1590_cov_2.874919||full_2	432
NODE_417_length_14033_cov_12.421090||full_1	1659
NODE_417_length_14033_cov_12.421090||full_6	762
NODE_13894_length_1157_cov_2.064428||full_3	261
NODE_24_length_41465_cov_12.973195||full_1_1-17734/41465_18	429
NODE_4613_length_3091_cov_12.784914||full_3	438
NODE_8172_length_1867_cov_6.957506||full_2	411
NODE_5804_length_2533_cov_4.663035||full_4	804
NODE_3079_length_4338_cov_41.823488||full_2	1236
NODE_1918_length_6115_cov_6.806601||full_1	363
NODE_95_length_26543_cov_9.847138||full_1_1-11061/26419_7	264
NODE_4890_length_2935_cov_12.469097||full_4	630
NODE_583_length_12020_cov_11.850230||full_6	405
NODE_583_length_12020_cov_11.850230||full_10	1440
NODE_8107_length_1881_cov_84.241512||full_3	645
NODE_33_length_37938_cov_22.327165||full_23	573
NODE_33_length_37938_cov_22.327165||full_36	783
NODE_33_length_37938_cov_22.327165||full_48	792
NODE_33_length_37938_cov_22.327165||full_53	678
NODE_33_length_37938_cov_22.327165||full_55	1554
NODE_33_length_37938_cov_22.327165||full_57	1587
NODE_111_length_25013_cov_57.808759||full_39	414
NODE_2562_length_4971_cov_5.255492||full_2	339
NODE_6_length_56758_cov_14.485830||0_partial_1_1-22289/42631_3	1095
NODE_2176_length_5616_cov_4.481568||full_4	411
NODE_2176_length_5616_cov_4.481568||full_7	240
NODE_565_length_12176_cov_12.994142||full_7	183
NODE_565_length_12176_cov_12.994142||full_9	375
NODE_565_length_12176_cov_12.994142||full_10	1308
NODE_565_length_12176_cov_12.994142||full_13	399
NODE_565_length_12176_cov_12.994142||full_14	405
NODE_565_length_12176_cov_12.994142||full_17	417
NODE_5145_length_2812_cov_4.791440||full_4	435
NODE_6356_length_2342_cov_2.593354||full_2	321
NODE_59_length_32041_cov_12.785625||full_1_9324-31607/31607_4	441
NODE_3308_length_4092_cov_7.229378||full_4	1512
NODE_3308_length_4092_cov_7.229378||full_5	276
NODE_58_length_32047_cov_8.825425||full_1_5184-31472/31472_1	1221
NODE_13788_length_1163_cov_3.782491||full_4	231
NODE_12_length_50291_cov_6.827972||full_1_1-40009/49872_3	1581
NODE_12_length_50291_cov_6.827972||full_1_1-40009/49872_5	468
NODE_12_length_50291_cov_6.827972||full_1_1-40009/49872_58	318
NODE_3488_length_3933_cov_5.716864||full_4	516
NODE_14071_length_1144_cov_2.997245||full_2	204
NODE_477_length_13197_cov_14.801020||full_6	681
NODE_477_length_13197_cov_14.801020||full_7	198
NODE_2848_length_4586_cov_7.303465||full_1_1-3844/4585_3	264
NODE_4255_length_3323_cov_4.705324||full_4	489
NODE_1820_length_6318_cov_5.322369||full_4	1515
NODE_3138_length_4281_cov_10.110270||full_3	375
NODE_3138_length_4281_cov_10.110270||full_4	186
NODE_7836_length_1943_cov_4.371292||full_2	414
NODE_11834_length_1332_cov_4.216132||full_3	432
NODE_2932_length_4480_cov_7.490621||full_4	378
NODE_46_length_34284_cov_18.182798||full_18	1350
NODE_46_length_34284_cov_18.182798||full_36	447
NODE_1052_length_8778_cov_57.936834||full_12	453
NODE_542_length_12363_cov_7.248863||full_12	411
NODE_14_length_47427_cov_13.275775||full_11	207
NODE_14_length_47427_cov_13.275775||full_52	378
NODE_14_length_47427_cov_13.275775||full_56	1365
NODE_394_length_14505_cov_17.081453||full_1	795
NODE_2612_length_4902_cov_4.659377||full_2	747
NODE_52_length_32565_cov_134.285266||full_3	294
NODE_52_length_32565_cov_134.285266||full_50	1440
NODE_6935_length_2161_cov_4.346154||full_1	807
NODE_216_length_18956_cov_4.596423||full_1	1509
NODE_216_length_18956_cov_4.596423||full_3	390
NODE_216_length_18956_cov_4.596423||full_18	366
NODE_81_length_28051_cov_62.254465||full_27	399
NODE_81_length_28051_cov_62.254465||full_29	1104
NODE_81_length_28051_cov_62.254465||full_31	636
NODE_4696_length_3040_cov_11.403015||full_2	447
NODE_4696_length_3040_cov_11.403015||full_3	435
NODE_856_length_9781_cov_12.903352||full_20	390
NODE_1055_length_8766_cov_6.018597||full_7	825
NODE_10171_length_1934_cov_4.795104||full_2	645
NODE_1358_length_7183_cov_5.914843||full_3	411
NODE_3320_length_4153_cov_6.009517||full_5	435
NODE_1049_length_8277_cov_4.975189||full_7	330
NODE_1268_length_7415_cov_12.614674||full_1	690
NODE_263_length_16232_cov_13.641590||full_1_8048-15477/15477_6	936
NODE_5516_length_2968_cov_2.813938||full_6	417
NODE_1140_length_7870_cov_3.984261||full_1	744
NODE_2769_length_4642_cov_3.074995||full_7	264
NODE_909_length_8952_cov_19.731483||full_3	453
NODE_1295_length_7343_cov_5.904226||full_7	264
NODE_5857_length_2847_cov_2.646132||full_3	321
NODE_735_length_9861_cov_18.930247||full_15	411
NODE_4902_length_3219_cov_5.125158||full_7	327
NODE_57_length_28909_cov_250.047030||full_32	294
NODE_57_length_28909_cov_250.047030||full_34	1545
NODE_2536_length_4892_cov_14.963200||full_2	441
NODE_175_length_18924_cov_38.165987||full_22	459
NODE_5322_length_3042_cov_5.652159||full_2	378
NODE_4304_length_3513_cov_50.810006||full_2	1677
NODE_510_length_11906_cov_10.324867||full_8	657
NODE_572_length_11178_cov_8.060415||full_22	390
NODE_2125_length_5473_cov_4.732004||full_2	606
NODE_2125_length_5473_cov_4.732004||full_4	1962
NODE_2924_length_4478_cov_12.644133||full_2	405
NODE_524_length_11723_cov_4.421838||full_15	330
NODE_524_length_11723_cov_4.421838||full_16	228
NODE_10897_length_1839_cov_5.034193||full_1	480
NODE_10897_length_1839_cov_5.034193||full_2	198
NODE_13499_length_1587_cov_3.665796||full_2	438
NODE_13226_length_1609_cov_2.367439||full_5	390
NODE_11900_length_1727_cov_5.684809||full_3	372
NODE_11900_length_1727_cov_5.684809||full_4	666
NODE_18309_length_1279_cov_1.517157||full_3	360
NODE_18026_length_1292_cov_2.638642||full_3	246
NODE_831_length_9353_cov_4.610777||full_9	285
NODE_2771_length_4641_cov_4.877017||full_6	339
NODE_59_length_28341_cov_12.058474||full_33	450
NODE_59_length_28341_cov_12.058474||full_36	342
NODE_59_length_28341_cov_12.058474||full_37	1395
NODE_4215_length_3554_cov_3.579594||full_2	1272
NODE_4215_length_3554_cov_3.579594||full_3	543
NODE_3987_length_3678_cov_8.980955||full_1	276
NODE_3414_length_4085_cov_9.374442||full_4	1719
NODE_3414_length_4085_cov_9.374442||full_5	363
NODE_19_length_39728_cov_8.633781||full_40	1770
NODE_19_length_39728_cov_8.633781||full_47	822
NODE_19_length_39728_cov_8.633781||full_48	315
NODE_19_length_39728_cov_8.633781||full_53	615
NODE_2922_length_4487_cov_3.435018||full_1	417
NODE_387_length_13726_cov_7.664107||full_1	1596
NODE_387_length_13726_cov_7.664107||full_6	762
NODE_4062_length_3630_cov_5.628531||full_3	207
NODE_4062_length_3630_cov_5.628531||full_7	252
NODE_4944_length_3200_cov_4.499841||full_2	399
NODE_174_length_18957_cov_467.202730||full_4	462
NODE_174_length_18957_cov_467.202730||full_22	1350
NODE_4916_length_3212_cov_10.827368||full_2	888
NODE_2939_length_4460_cov_3.994552||full_2	438
NODE_9547_length_2021_cov_1.611394||full_3	252
NODE_6640_length_2607_cov_2.788793||full_2	462
NODE_47_length_30552_cov_19.545168||full_33	1995
NODE_172_length_19022_cov_86.714610||full_1_4258-18802/18802_2	477
NODE_172_length_19022_cov_86.714610||full_1_4258-18802/18802_20	387
NODE_1277_length_7379_cov_4.360186||full_3	216
NODE_14_length_42167_cov_7.786593||full_2	414
NODE_14_length_42167_cov_7.786593||full_10	441
NODE_14_length_42167_cov_7.786593||full_53	429
NODE_3103_length_4319_cov_4.766886||full_2	411
NODE_3103_length_4319_cov_4.766886||full_4	1395
NODE_3388_length_4107_cov_7.070089||full_6	531
NODE_2609_length_4820_cov_3.811542||full_2	1203
NODE_11886_length_1729_cov_3.608124||full_1	336
NODE_700_length_10079_cov_3.488528||full_5	348
NODE_9476_length_2031_cov_15.972166||full_5	228
NODE_13924_length_1556_cov_4.225183||full_2	645
NODE_13924_length_1556_cov_4.225183||full_3	219
NODE_532_length_11623_cov_4.957642||full_1	1212
NODE_532_length_11623_cov_4.957642||full_4	648
NODE_8376_length_2217_cov_5.650324||full_3	618
NODE_54_length_29442_cov_10.449144||full_22	573
NODE_54_length_29442_cov_10.449144||full_35	783
NODE_54_length_29442_cov_10.449144||full_47	792
NODE_4476_length_3415_cov_10.045238||full_3	1041
NODE_6207_length_2733_cov_4.868559||full_4	747
NODE_611_length_10813_cov_6.955196||full_1_2434-10813/10813_4	411
NODE_459_length_12598_cov_12.564379||full_18	660
NODE_840_length_9331_cov_6.913109||full_12	645
NODE_129_length_20936_cov_7.894449||full_2	207
NODE_3619_length_3917_cov_4.499482||full_3	639
NODE_802_length_9492_cov_12.500265||full_20	666
NODE_9849_length_1978_cov_5.541342||full_1_178-1975/1975_1	795
NODE_5183_length_3098_cov_30.096287||full_1	741
NODE_10187_length_1933_cov_2.597444||full_2	207
NODE_10187_length_1933_cov_2.597444||full_3	204
NODE_10187_length_1933_cov_2.597444||full_4	207
NODE_11653_length_1756_cov_2.596120||full_3	855
NODE_9353_length_2050_cov_4.970927||full_2	351
NODE_16518_length_1377_cov_1.816188||full_1	303
NODE_16518_length_1377_cov_1.816188||full_4	216
NODE_10997_length_1827_cov_4.137133||full_2	342
NODE_10997_length_1827_cov_4.137133||full_3	909
NODE_7495_length_2397_cov_4.067891||full_3	366
NODE_4929_length_3207_cov_4.248731||full_7	228
NODE_6246_length_2721_cov_2.928357||full_2	291
NODE_1567_length_6552_cov_5.144374||full_1	1467
NODE_1567_length_6552_cov_5.144374||full_2	1686
NODE_1567_length_6552_cov_5.144374||full_3	1545
NODE_1567_length_6552_cov_5.144374||full_4	1308
NODE_14657_length_1501_cov_3.103043||full_1	306
NODE_84_length_24839_cov_21.916236||full_39	414
NODE_1060_length_12975_cov_31.158669||full_1_7037-12973/12973_3	390
NODE_1060_length_12975_cov_31.158669||full_1_7037-12973/12973_4	210
NODE_1431_length_10837_cov_13.177889||full_9	1989
NODE_1431_length_10837_cov_13.177889||full_12	573
NODE_1469_length_10664_cov_10.609011||full_9	630
NODE_12002_length_2626_cov_21.016725||full_1	1089
NODE_6866_length_3983_cov_10.660132||full_1	369
NODE_6866_length_3983_cov_10.660132||full_2	1590
NODE_6866_length_3983_cov_10.660132||full_3	1695
NODE_7870_length_3595_cov_22.689266||full_7	801
NODE_15014_length_2211_cov_23.458256||full_5	435
NODE_8996_length_3275_cov_5.517391||full_2	2079
NODE_786_length_15020_cov_42.535182||full_1_1-13834/15016_5	993
NODE_786_length_15020_cov_42.535182||full_1_1-13834/15016_6	888
NODE_786_length_15020_cov_42.535182||full_1_1-13834/15016_7	459
NODE_6353_length_4225_cov_102.955635||full_5	432
NODE_38_length_44938_cov_11.695453||full_51	465
NODE_7559_length_3704_cov_4.195122||full_2	1662
NODE_7559_length_3704_cov_4.195122||full_3	1641
NODE_4302_length_5535_cov_15.556752||full_4	567
NODE_8760_length_3329_cov_2.693952||full_4	189
NODE_3677_length_6121_cov_8.846357||full_1_1624-6015/6015_2	447
NODE_3677_length_6121_cov_8.846357||full_1_1624-6015/6015_6	720
NODE_12507_length_2545_cov_2.989558||full_6	429
NODE_1352_length_11196_cov_47.895611||full_12	318
NODE_20097_length_1766_cov_4.083577||full_2	228
NODE_20097_length_1766_cov_4.083577||full_4	219
NODE_11567_length_2698_cov_7.347711||full_4	348
NODE_16121_length_2088_cov_32.537629||full_5	210
NODE_10329_length_2955_cov_32.574483||full_3	285
NODE_426_length_19504_cov_41.529539||full_17	426
NODE_426_length_19504_cov_41.529539||full_20	882
NODE_2148_length_8604_cov_9.261551||full_2	1668
NODE_2148_length_8604_cov_9.261551||full_3	1686
NODE_2148_length_8604_cov_9.261551||full_4	1548
NODE_2148_length_8604_cov_9.261551||full_5	405
NODE_2148_length_8604_cov_9.261551||full_6	933
NODE_2148_length_8604_cov_9.261551||full_7	1158
NODE_123_length_30407_cov_23.135510||full_18	1350
NODE_316_length_22062_cov_12.162403||full_8	600
NODE_2855_length_7238_cov_16.784213||full_1	876
NODE_8741_length_3335_cov_2.464024||full_2	1338
NODE_759_length_15304_cov_6.625812||full_11	417
NODE_759_length_15304_cov_6.625812||full_14	1440
NODE_10198_length_2984_cov_20.711164||full_4	540
NODE_14624_length_2255_cov_19.245909||full_4	504
NODE_5981_length_4406_cov_7.370260||full_2	1704
NODE_5981_length_4406_cov_7.370260||full_3	1704
NODE_5981_length_4406_cov_7.370260||full_4	588
NODE_15597_length_2145_cov_41.715311||full_2	420
NODE_2438_length_7962_cov_5.101176||full_7	444
NODE_2438_length_7962_cov_5.101176||full_9	1035
NODE_9_length_76168_cov_43.767280||full_1_6243-76039/76039_44	1401
NODE_9_length_76168_cov_43.767280||full_1_6243-76039/76039_46	417
NODE_9_length_76168_cov_43.767280||full_1_6243-76039/76039_93	972
NODE_9_length_76168_cov_43.767280||full_1_6243-76039/76039_94	990
NODE_9_length_76168_cov_43.767280||full_1_6243-76039/76039_95	1029
NODE_7941_length_3570_cov_66.401422||full_4	444
NODE_11656_length_2683_cov_11.348174||full_1	795
NODE_10178_length_2988_cov_14.162632||full_4	1047
NODE_12360_length_2569_cov_15.550517||full_3	378
NODE_168_length_27559_cov_15.050793||full_22	321
NODE_5245_length_4827_cov_47.233236||full_5	1974
NODE_945_length_13724_cov_17.809789||full_6	672
NODE_945_length_13724_cov_17.809789||full_7	1599
NODE_998_length_13354_cov_13.010001||full_1_1-9701/13352_3	192
NODE_2679_length_7540_cov_13.525985||full_2	1710
NODE_2679_length_7540_cov_13.525985||full_3	1749
NODE_2679_length_7540_cov_13.525985||full_5	1572
NODE_1_length_95980_cov_68.000125||full_3	600
NODE_9732_length_3093_cov_5.281764||full_2	1065
NODE_17482_length_1965_cov_3.999476||full_3	327
NODE_4641_length_5265_cov_35.497121||full_1	918
NODE_4641_length_5265_cov_35.497121||full_2	1281
NODE_5138_length_4903_cov_13.841997||full_5	1662
NODE_21825_length_1656_cov_3.813866||full_4	498
NODE_1447_length_10744_cov_20.486014||full_1	990
NODE_1447_length_10744_cov_20.486014||full_2	1284
NODE_1447_length_10744_cov_20.486014||full_6	414
NODE_15996_length_2104_cov_3.199610||full_3	1098
NODE_15996_length_2104_cov_3.199610||full_4	342
NODE_12398_length_2564_cov_21.705460||full_2	1239
NODE_21557_length_1671_cov_5.511139||full_3	354
NODE_21557_length_1671_cov_5.511139||full_4	306
NODE_3303_length_6576_cov_26.521239||full_2	1410
NODE_3303_length_6576_cov_26.521239||full_5	216
NODE_3303_length_6576_cov_26.521239||full_8	477
NODE_14605_length_2258_cov_4.896051||full_1	855
NODE_14605_length_2258_cov_4.896051||full_2	606
NODE_7361_length_3775_cov_5.014516||full_3	1590
NODE_7361_length_3775_cov_5.014516||full_4	855
NODE_7361_length_3775_cov_5.014516||full_5	816
NODE_13543_length_2394_cov_3.464729||full_1	789
NODE_13543_length_2394_cov_3.464729||full_2	342
NODE_13543_length_2394_cov_3.464729||full_3	384
NODE_13543_length_2394_cov_3.464729||full_5	297
NODE_14974_length_2217_cov_2.850601||full_5	909
NODE_9687_length_3104_cov_2.834372||full_2	1152
NODE_17472_length_1965_cov_28.317801||full_2	405
NODE_167_length_27642_cov_35.253126||full_1_6083-23036/27249_9	1932
NODE_5123_length_4910_cov_7.029866||full_6	1020
NODE_10927_length_2819_cov_6.796671||full_2	474
NODE_10927_length_2819_cov_6.796671||full_3	1566
NODE_10927_length_2819_cov_6.796671||full_4	375
NODE_21903_length_1652_cov_2.244208||full_1	390
NODE_15556_length_2149_cov_29.993314||full_2	198
NODE_8724_length_3339_cov_5.151340||full_3	693
NODE_820_length_14697_cov_7.078336||full_3	477
NODE_820_length_14697_cov_7.078336||full_21	387
NODE_2756_length_7413_cov_17.012911||full_1_789-7399/7399_5	432
NODE_19218_length_1830_cov_1.935211||full_4	207
NODE_7661_length_3669_cov_3.731599||full_1	1038
NODE_7661_length_3669_cov_3.731599||full_3	1209
NODE_2995_length_7018_cov_11.920867||full_6	201
NODE_10242_length_2972_cov_11.757971||full_3	438
NODE_17445_length_1967_cov_42.468619||full_2	822
NODE_1946_length_9103_cov_10.694076||full_5	1413
NODE_1946_length_9103_cov_10.694076||full_6	555
NODE_14355_length_2287_cov_5.281362||full_1	309
NODE_6544_length_4135_cov_6.288725||full_2	990
NODE_6544_length_4135_cov_6.288725||full_3	1011
NODE_6544_length_4135_cov_6.288725||full_4	1200
NODE_2434_length_7965_cov_75.487990||full_1	291
NODE_1433_length_10831_cov_8.397736||full_11	1020
NODE_22723_length_1605_cov_4.347742||full_3	276
NODE_24436_length_1517_cov_3.823529||full_1	513
NODE_2400_length_8042_cov_7.645048||full_2	627
NODE_7504_length_3723_cov_4.214831||full_8	339
NODE_18984_length_1847_cov_3.181362||full_8	141
NODE_12166_length_2600_cov_4.207073||full_5	210
NODE_3671_length_6130_cov_20.217284||full_5	213
NODE_1583_length_10206_cov_14.520244||full_7	681
NODE_1583_length_10206_cov_14.520244||full_8	198
NODE_6349_length_4228_cov_3.648215||full_2	1035
NODE_7532_length_3712_cov_20.879409||full_1	303
NODE_7459_length_3740_cov_24.400814||full_3	1680
NODE_7459_length_3740_cov_24.400814||full_4	522
NODE_1589_length_10191_cov_13.911800||full_4	267
NODE_5319_length_4773_cov_7.145401||full_1	1530
NODE_5319_length_4773_cov_7.145401||full_3	393
NODE_16973_length_2010_cov_55.153453||full_4	579
NODE_1452_length_10723_cov_10.712317||full_10	459
NODE_3727_length_6057_cov_4.266744||full_7	405
NODE_3727_length_6057_cov_4.266744||full_14	387
NODE_14628_length_2255_cov_9.284091||full_2	573
NODE_14628_length_2255_cov_9.284091||full_3	231
NODE_4172_length_5653_cov_162.790461||full_5	432
NODE_59_length_39720_cov_40.618404||full_21	804
NODE_37_length_45500_cov_52.560854||full_1_1-29941/45500_40	318
NODE_8575_length_3383_cov_4.962440||full_2	363
NODE_18810_length_1860_cov_2.873684||full_3	423
NODE_185_length_26881_cov_7.951018||full_30	312
NODE_2917_length_7147_cov_22.856599||full_2	348
NODE_2917_length_7147_cov_22.856599||full_3	705
NODE_9124_length_3239_cov_8.665515||full_5	471
NODE_912_length_13955_cov_52.153813||full_13	420
NODE_3423_length_6425_cov_4.546154||full_9	747
NODE_3423_length_6425_cov_4.546154||full_11	597
NODE_1899_length_9247_cov_4.382398||full_12	705
NODE_6650_length_4090_cov_2.983643||full_1	234
NODE_20473_length_1741_cov_3.587189||full_2	423
NODE_18251_length_1903_cov_5.057900||full_4	378
NODE_24290_length_1525_cov_2.220408||full_4	489
NODE_2536_length_7767_cov_31.393932||full_8	387
NODE_12395_length_2565_cov_2.527490||full_3	744
NODE_3435_length_6408_cov_26.257831||full_6	462
NODE_735_length_15573_cov_14.762598||full_19	660
NODE_1367_length_11124_cov_6.952119||full_1	486
NODE_2381_length_8086_cov_11.364836||full_2	228
NODE_2381_length_8086_cov_11.364836||full_16	624
NODE_2381_length_8086_cov_11.364836||full_17	312
NODE_3279_length_6598_cov_31.668195||full_11	588
NODE_12987_length_2477_cov_4.437242||full_3	369
NODE_2647_length_7579_cov_98.757310||full_2	1821
NODE_2647_length_7579_cov_98.757310||full_7	714
NODE_14450_length_2276_cov_8.222873||full_5	201
NODE_8777_length_3323_cov_14.066401||full_1	576
NODE_8777_length_3323_cov_14.066401||full_4	1248
NODE_1025_length_13223_cov_20.300046||full_19	384
NODE_26567_length_1417_cov_4.546256||full_2	516
NODE_12561_length_2537_cov_4.845689||full_1	555
NODE_465_length_18923_cov_143.631598||full_6	603
NODE_6174_length_4308_cov_6.525041||full_6	1050
NODE_23346_length_1572_cov_4.075808||full_5	288
NODE_3761_length_6026_cov_3.974711||full_5	588
NODE_1770_length_9634_cov_45.708633||full_2	825
NODE_6177_length_4306_cov_5.667372||full_4	282
NODE_8558_length_3387_cov_5.014106||full_5	1002
NODE_35165_length_1139_cov_4.126384||full_1	243
NODE_35165_length_1139_cov_4.126384||full_2	225
NODE_6933_length_3951_cov_4.422228||full_5	228
NODE_9654_length_3110_cov_6.024223||full_7	567
NODE_10628_length_2884_cov_11.510428||full_2	384
NODE_14707_length_2247_cov_2.605839||full_1	240
NODE_4973_length_5016_cov_9.129006||full_1	270
NODE_6734_length_4042_cov_317.599448||full_6	321
NODE_6710_length_4056_cov_4.468383||full_6	207
NODE_6878_length_3975_cov_4.904592||full_2	1047
NODE_6878_length_3975_cov_4.904592||full_3	261
NODE_8773_length_3325_cov_4.270642||full_2	645
NODE_8773_length_3325_cov_4.270642||full_5	705
NODE_10768_length_2851_cov_5.177754||full_4	1755
NODE_1857_length_9361_cov_25.239201||full_5	1398
NODE_8333_length_3456_cov_6.756248||full_3	1722
NODE_29555_length_1307_cov_3.141374||full_4	339
NODE_4654_length_5256_cov_5.628725||full_7	414
NODE_5756_length_4534_cov_6.226167||full_3	264
NODE_107_length_32153_cov_27.539629||full_18	1347
NODE_16719_length_2033_cov_5.571790||full_4	255
NODE_35_length_45765_cov_12.303741||full_54	438
NODE_35_length_45765_cov_12.303741||full_57	693
NODE_213_length_25814_cov_14.944175||full_19	264
NODE_10385_length_2941_cov_21.032918||full_1	1041
NODE_4341_length_5500_cov_11.614325||full_1	444
NODE_4341_length_5500_cov_11.614325||full_2	204
NODE_5509_length_4668_cov_4.724041||full_1	648
NODE_5509_length_4668_cov_4.724041||full_2	1680
NODE_5509_length_4668_cov_4.724041||full_3	1722
NODE_6964_length_3941_cov_6.606536||full_2	246
NODE_8201_length_3495_cov_7.002035||full_5	897
NODE_131_length_29987_cov_13.385741||full_38	1956
NODE_19638_length_1799_cov_33.842890||full_3	462
NODE_22274_length_1630_cov_3.620952||full_3	279
NODE_893_length_14053_cov_13.696028||full_6	1134
NODE_1183_length_12115_cov_5.516750||full_3	807
NODE_13879_length_2352_cov_3.217675||full_4	651
NODE_12856_length_2498_cov_4.122391||full_3	213
NODE_4383_length_5473_cov_23.814507||full_1	573
NODE_64_length_38847_cov_62.365849||full_1_5293-38429/38429_2	1614
NODE_64_length_38847_cov_62.365849||full_1_5293-38429/38429_49	294
NODE_19578_length_1804_cov_4.186392||full_1	270
NODE_7048_length_3896_cov_3.809945||full_8	417
NODE_12316_length_2578_cov_4.565993||full_2	489
NODE_14372_length_2285_cov_4.146188||full_2	387
NODE_10864_length_2832_cov_4.355059||full_4	354
NODE_1765_length_9646_cov_117.722657||full_6	1809
NODE_22_length_52301_cov_18.630575||0_partial_1	309
NODE_22_length_52301_cov_18.630575||0_partial_20	315
NODE_14389_length_2283_cov_6.490126||full_3	414
NODE_1555_length_10293_cov_20.949209||full_9	225
NODE_8067_length_3534_cov_5.026444||full_7	729
NODE_10577_length_2893_cov_7.190275||full_3	630
NODE_1662_length_9931_cov_21.362495||full_19	684
NODE_24607_length_1509_cov_2.081155||full_4	216
NODE_20544_length_1736_cov_2.831053||full_2	441
NODE_20544_length_1736_cov_2.831053||full_3	999
NODE_7997_length_3556_cov_4.353899||full_7	411
NODE_1201_length_12037_cov_11.684276||full_1_1-5213/11715_16	372
NODE_30_length_49398_cov_45.868289||full_46	1515
NODE_10142_length_2996_cov_3.769126||full_3	456
NODE_1308_length_11417_cov_13.120929||full_10	429
NODE_1917_length_9189_cov_12.191482||full_10	1221
NODE_8136_length_3513_cov_10.389532||full_1_1579-3509/3509_6	138
NODE_13005_length_2473_cov_4.034326||full_2	654
NODE_800_length_14738_cov_6.452496||full_12	801
NODE_471_length_18542_cov_6.809920||full_13	705
NODE_5457_length_4715_cov_9.237554||full_3	429
NODE_13006_length_2475_cov_6.306612||full_2	405
NODE_25141_length_1482_cov_3.800280||full_1	459
NODE_6868_length_3979_cov_6.171254||full_4	249
NODE_6868_length_3979_cov_6.171254||full_5	942
NODE_1770_length_9614_cov_22.313422||full_7	417
NODE_527_length_17778_cov_9.506178||full_3	1596
NODE_527_length_17778_cov_9.506178||full_4	420
NODE_25757_length_1452_cov_5.627058||full_1	249
NODE_1_length_153765_cov_48.802576||full_32	1188
NODE_1_length_153765_cov_48.802576||full_49	1152
NODE_1_length_153765_cov_48.802576||full_75	1212
NODE_1_length_153765_cov_48.802576||full_104	1188
NODE_22851_length_1598_cov_4.835386||full_3	183
NODE_2693_length_7512_cov_33.581735||full_5	714
NODE_2693_length_7512_cov_33.581735||full_10	1797
NODE_24688_length_1505_cov_2.405517||full_3	417
NODE_6513_length_4136_cov_4.290615||full_5	456
NODE_6561_length_4113_cov_38.056925||full_1	1884
NODE_13_length_56030_cov_47.409862||full_76	621
NODE_18540_length_1874_cov_10.057174||full_1	870
NODE_18540_length_1874_cov_10.057174||full_3	282
NODE_18508_length_1877_cov_2.551043||full_1	1041
NODE_85_length_34645_cov_26.583550||full_3	213
NODE_85_length_34645_cov_26.583550||full_18	261
NODE_85_length_34645_cov_26.583550||full_32	195
NODE_85_length_34645_cov_26.583550||full_39	381
NODE_85_length_34645_cov_26.583550||full_45	1530
NODE_18052_length_1916_cov_3.855454||full_2	207
NODE_27909_length_1361_cov_2.797856||full_1	315
NODE_27909_length_1361_cov_2.797856||full_2	573
NODE_5447_length_4721_cov_4.549721||full_1_736-4718/4718_6	489
NODE_12636_length_2532_cov_12.037545||full_3	471
NODE_17652_length_1951_cov_3.808017||full_4	243
NODE_17652_length_1951_cov_3.808017||full_5	420
NODE_1916_length_9164_cov_11.965638||full_3	210
NODE_25460_length_1465_cov_3.661702||full_2	270
NODE_35524_length_1121_cov_2.691370||full_1	213
NODE_3677_length_6157_cov_8.773681||full_4	1713
NODE_9732_length_3096_cov_3.346597||full_2	339
NODE_1349_length_11186_cov_6.576408||full_10	369
NODE_8096_length_3532_cov_3.840955||full_6	411
NODE_118_length_31912_cov_22.863264||full_4	579
NODE_15_length_52192_cov_33.363619||0_partial_1_1-25083/34914_5	1023
NODE_10158_length_2996_cov_12.364502||full_3	285
NODE_5071_length_4966_cov_4.165343||full_2	1638
NODE_5071_length_4966_cov_4.165343||full_3	1533
NODE_17_length_51821_cov_10.418035||full_3	765
NODE_3292_length_6590_cov_23.993267||full_2	408
NODE_6851_length_3988_cov_57.342232||full_1	600
NODE_6851_length_3988_cov_57.342232||full_2	978
NODE_6851_length_3988_cov_57.342232||full_3	1224
NODE_6851_length_3988_cov_57.342232||full_4	1110
NODE_11914_length_2646_cov_3.500965||full_5	537
NODE_3947_length_5870_cov_12.734136||full_4	339
NODE_7568_length_3711_cov_49.854759||full_4	1701
NODE_7568_length_3711_cov_49.854759||full_5	486
NODE_2865_length_7253_cov_5.520700||full_2	750
NODE_2865_length_7253_cov_5.520700||full_11	1551
NODE_2573_length_7738_cov_40.950800||full_7	285
NODE_7283_length_3806_cov_3.558518||full_2	1017
NODE_2708_length_7499_cov_6.452848||full_4	1620
NODE_2708_length_7499_cov_6.452848||full_5	1629
NODE_2708_length_7499_cov_6.452848||full_6	1533
NODE_13176_length_2448_cov_2.587965||full_3	315
NODE_6574_length_4109_cov_6.082388||full_5	570
NODE_3893_length_5918_cov_10.920007||full_9	447
NODE_8440_length_3428_cov_4.119478||full_2	1053
NODE_8440_length_3428_cov_4.119478||full_6	243
NODE_4183_length_5670_cov_15.278896||full_2	1017
NODE_2349_length_8156_cov_5.476238||full_3	477
NODE_24368_length_1521_cov_3.512278||full_4	186
